"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USR0000CCOO","2011",,"413","413",,,,,,"         0","        45","         1","        79","        11",,,,"24",,,,"101",,"32",,,,,"32","28","24",,,"5566",,,,"5566",,,,,,,,,,,,,,,,,,,,,"51.3","58.8","43.8",,,,,,,,,,,,
"USW00023174","2011","6.7","374","374","        32","        21","         1",,,"         0","         0","         0","       158","         1","       159","        33","         2","40",,,"2.36","92",,,,,,,,,,,,"1448",,,,"1448",,,,,,,,,,,,,,,,,,"9.88",,,"61.8","68.5","55.1",,,"       330","       360",,,,,"32.0","47.0",,
"USR0000CCOH","2011",,"1607","1607",,,,,,"         0","         8","         0","       158","        58",,,,"27",,,,"103",,,,,,,"28","28",,,,"3145",,,,"3145",,,,,,,,,,,,,,,,,,,,,"61.2","69.1","53.2",,,,,,,,,,,,
"US1CAMD0017","2011",,,,"        99","        73","        13",,,,,,,,,,,,,,"3.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.11",,,,,,,,,,,,,,,,,
"USR0000CPHI","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3332",,,,"3332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOA","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1263",,,,"1263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0019L40S","2011",,"0","0","        61","        61","         8","      208",,"         0","       189","        35","        56","         0",,,,"3","98",,"1.50","78",,"24","24","23","19","12","31","28","22","19","14","8559",,,,"8559",,,,,,,,,,,,,,,,,,"23.88",,,"41.7","51.8","31.6",,,,,,,,,,,,
"USW00023179","2011","8.1","4614","4614","        27","        10","         0",,,"         0","         3","         0","       284","       168","         5","         1","        10","27",,,"0.99","118",,,,,,,"27","27",,,,"1150",,,,"1150",,,,,,,,,,,,,,,,,,"3.63",,,"74.1","86.5","61.8",,,"       180","       180",,,,,"48.1","64.0",,
"USC00046657","2011",,"833","833","        41","        32","        10","       33","        10","         0","        66","         1","       153","         5","         7",,,"19","23","18.0","2.75","92",,"28","28","24",,,"29","28","22","19",,,,,,,,,,,,,,,,,,,,,,,,"25.57",,"59.0","55.8","64.7","46.9",,,,,,,,,,,,
"USC00046896","2011",,"1989","1989","        51","        33","         5",,,"         0","        34","         0","       211","       109",,,,"27",,,"2.32","108",,"32","28",,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,"18.18",,,"62.8","76.7","48.9",,,,,,,,,,,,
"USC00047749","2011",,,,,,,"        0","         0",,,,,,,,,,"0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,
"US1CANP0003","2011",,,,"        71","        42","         9",,,,,,,,,,,,,,"2.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.74",,,,,,,,,,,,,,,,,
"USC00042294","2011",,"1124","1124","        81","        38","         3",,,"         0","        24","         0","       197","        75",,,,"25",,,"1.26","103","78.6","29","26",,,,"30","28",,,,"2664",,,,"2664",,,,,,,,,,,,,,,,,"73","17.32",,,"60.1","73.4","46.8",,,,,,,,,,,,
"USW00023161","2011","11.2","2956","2956","        23","         5","         0",,,"         0","        34","         0","       246","       138","         3",,,"20",,,"0.31","113",,"32","28","24","20",,"32","28","22",,,"2145",,,,"2145",,,,,,,,,,,,,,,,,,"1.92",,,"66.7","80.9","52.5",,,"       260","       260",,,,,"55.0","66.0",,
"USW00024259","2011","5.8","470","470","        70","        32","         1",,,"         0","       148","         4","       141","        56","        79","        22","         8","4",,,"1.05","98",,"32","27","23","19","15","31","23","23","16","13","5656",,,,"5656",,,,,,,,,,,,,,,,,,"11.93",,,"50.1","64.6","35.6",,,"       200","       210",,,,,"170.0","187.0",,
"US1CAMD0007","2011",,,,"        86","        58","         8",,,,,,,,,,,,,,"2.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.62",,,,,,,,,,,,,,,,,
"USW00024257","2011","5.4","1666","1666","        81","        52","         5",,,"         0","        34","         0","       191","        94","        93","        18","        14","24",,,"1.91","108",,"30","27","24",,,"31","28",,,,"3050",,,,"3050",,,,,,,,,,,,,,,,,,"26.64",,,"61.1","73.9","48.3",,,"       160","       150",,,,,"45.0","59.9",,
"US1CAMD0001","2011",,,,"       115","        70","         8",,,,,,,,,,,,,,"2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.30",,,,,,,,,,,,,,,,,
"USC00044223","2011",,"3666","3666","        15","         4","         0",,,"         0","        26","         0","       316","       175",,,,"23",,,"0.61","115",,"30","28","23",,,"32","24","24",,,"1128",,,,"1128",,,,,,,,,,,,,,,,,,"1.72",,,"71.1","88.4","53.7",,,,,,,,,,,,
"USR0000CROD","2011",,"592","592",,,,,,"         0","        48","         0","       142","        35",,,,"21",,,,"100",,"32","27",,,,"32","28","21",,,"4644",,,,"4644",,,,,,,,,,,,,,,,,,,,,"54.3","66.0","42.6",,,,,,,,,,,,
"USR0000CAMM","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1632",,,,"1632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAFR0003","2011",,,,"        63","        42","        10",,,,,,,,,,,,,,"3.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.68",,,,,,,,,,,,,,,,,
"US1CAFR0005","2011",,,,"        59","        43","         8",,,,,,,,,,,,,,"3.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.65",,,,,,,,,,,,,,,,,
"USC00041194","2011",,,,,,,,,,,"         0","       248","        35",,,,,,,,"105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.3",,,,,,,,,,,,,
"USR0000CROC","2011",,"138","138",,,,,,"         3","       202","         9","       141","         4",,,,"-4",,,,"92",,"32","27","23","19","14","28","28","24","20","11","6954",,,,"6954",,,,,,,,,,,,,,,,,,,,,"46.7","62.4","30.9",,,,,,,,,,,,
"USC00045795","2011",,"54","54",,,,,,"         0","         0","         0","        56","         0","        74",,"         2","33",,,,"88",,,,,,,,,,,,"3619",,,,"3619",,,,,,,,,,,,,,,,,,,,,"55.3","62.8","47.9",,,,,,,,,,,,
"USW00003102","2011","5.4","1477","1477","        38","        21","         2",,,"         0","         3","         0","       253","        78","       146","         9","         8","32",,,"1.24","107",,"32",,,,,"32",,,,,"1634",,,,"1634",,,,,,,,,,,,,,,,,,"10.26",,,"64.3","76.8","51.8",,,"        50","        60",,,,,"44.1","63.1",,
"USS0019L42S","2011","3.8","0","0","        61","        61","         7","      238",,"         1","       202","        53","        12","         0",,,,"0","129",,"2.20","73",,"31","21","21","19","8","30","25","20","13","13","9473",,,,"9473",,,,,,,,,,,,,,,,,,"26.38",,,"39.2","47.8","30.6",,,,,,,,,,,,
"USW00024283","2011","5.4","0","0",,,,,,"         0","        28","         0","         9","         0","       287","        87","         6","25",,,,"74",,"30",,,,,"31","25",,,,"5188",,,,"5188",,,,,,,,,,,,,,,,,,,,,"50.4","57.7","43.2",,,"        30",,,,,,"112.1",,,
"USW00024286","2011","8.1","0","0","       145","        91","        15",,,"         0","         8","         0","         7","         0","       270","        64","         3","29",,,"2.64","74",,"32",,,,,"30",,,,,"5047",,,,"5047",,,,,,,,,,,,,,,,,,"52.77",,,"51.6","57.7","45.5",,,"       200",,,,,,"53.9",,,
"USW00003104","2011","6.7","3739","3739","        12","         4","         0",,,"         0","        29","         0","       307","       170","        10",,"         8","19",,,"0.73","116",,"32","26",,,,"32","24","19","19",,"1240",,,,"1240",,,,,,,,,,,,,,,,,,"1.91",,,"71.2","87.5","54.9",,,"       300","       220",,,,,"36.9","55.9",,
"USR0000CNFO","2011",,"1330","1330",,,,,,"         0","        76","         0","       199","        91",,,,"22",,,,"103",,"31","28",,,,"32","27","22",,,"3546",,,,"3546",,,,,,,,,,,,,,,,,,,,,"59.0","73.6","44.4",,,,,,,,,,,,
"USW00023190","2011","4.7","94","94","        39","        27","         5",,,"         0","         3","         0","       144","         1","       163","        27","         2","31",,,"5.23","90",,"31",,,,,,,,,,"2647",,,,"2647",,,,,,,,,,,,,,,,,,"19.43",,,"58.0","67.8","48.2",,,"       330",,,,,,"31.1",,,
"USR0000CTRM","2011",,"1728","1728",,,,,,"         0","        24","         0","       202","        97",,,,"26",,,,"104",,"31",,,,,"31","26",,,,"2981",,,,"2981",,,,,,,,,,,,,,,,,,,,,"61.3","74.4","48.2",,,,,,,,,,,,
"USW00023199","2011",,,,"         8","         5","         0",,,,,,,,"         4","         1","         2",,,,"0.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.21",,,,,,,,,,,,,,,,,
"USR0000CALT","2011",,"458","458",,,,,,"         0","         3","         0","       179","        22",,,,"32",,,,"99",,,,,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.6","70.2","47.0",,,,,,,,,,,,
"US1CAMR0003","2011",,,,"        70","        50","        10",,,,,,,,,,,,,,"2.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.00",,,,,,,,,,,,,,,,,
"US1CAMR0002","2011",,,,"        82","        55","        14",,,,,,,,,,,,,,"2.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.10",,,,,,,,,,,,,,,,,
"US1CAMR0009","2011",,,,"        79","        49","         4",,,,,,,,,,,,,,"1.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.03",,,,,,,,,,,,,,,,,
"USR0000CTRI","2011",,"687","687",,,,,,"         0","        92","         3","       128","        19",,,,"19",,,,"96",,"31","27","24",,,"32","28","24","19",,"5453",,,,"5453",,,,,,,,,,,,,,,,,,,,,"52.2","62.3","42.1",,,,,,,,,,,,
"USC00044211","2011",,,,,,,,,,,,,,"         6",,"         4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CTRA","2011",,"674","674",,,,,,"         0","         7","         0","       127","        17",,,,"29",,,,"96",,,,,,,"29",,,,,"3899",,,,"3899",,,,,,,,,,,,,,,,,,,,,"56.5","64.3","48.6",,,,,,,,,,,,
"USR0000CLAY","2011",,"643","643",,,,,,"         0","        70","         0","       165","        68",,,,"20",,,,"102",,"32","28",,,,"32","27","24","20",,"4217",,,,"4217",,,,,,,,,,,,,,,,,,,,,"55.3","69.5","41.2",,,,,,,,,,,,
"USR0000CPIR","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1865",,,,"1865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0019L41S","2011",,"0","0","        76","        76","        14","      237",,"        17","       261","        36","        26","         0",,,,"-14","155",,"2.00","76",,"31","25","14","14","14","32","28","16","16","16","10096",,,,"10096",,,,,,,,,,,,,,,,,,"40.46",,,"37.2","50.9","23.5",,,,,,,,,,,,
"USR0000CLAR","2011",,"1789","1789",,,,,,"         0","        37","         1","       177","        74",,,,"25",,,,"100",,"31",,,,,"30","26",,,,"3449",,,,"3449",,,,,,,,,,,,,,,,,,,,,"60.5","69.9","51.1",,,,,,,,,,,,
"USR0000CLAS","2011",,"1040","1040",,,,,,"         0","        78","         1","       148","        54",,,,"16",,,,"98",,"29","27","22",,,"32","25","24","16","16","4859",,,,"4859",,,,,,,,,,,,,,,,,,,,,"55.3","66.3","44.4",,,,,,,,,,,,
"USR0000CLAP","2011",,"732","732",,,,,,"         0","       119","         0","       210","        90",,,,"15",,,,"104",,"31","23","23","17","15","31","28","24","18",,"3807",,,,"3807",,,,,,,,,,,,,,,,,,,,,"56.2","74.6","37.9",,,,,,,,,,,,
"USW00023182","2011","9.4","1813","1813","        24","        12","         1",,,"         0","        76","         0","       214","       100","        34","         2","         3","19",,,"1.29","107",,"32","25","21","19",,"28","27","23","19",,"3070",,,,"3070",,,,,,,,,,,,,,,,,,"4.48",,,"61.1","75.8","46.5",,,"       280","       150",,,,,"53.9","161.1",,
"USR0000CLAG","2011",,"345","345",,,,,,"         0","       129","         3","       161","        18",,,,"13",,,,"95",,"32","27","23","18","16","32","25","17","17","16","5067",,,,"5067",,,,,,,,,,,,,,,,,,,,,"51.9","65.8","38.0",,,,,,,,,,,,
"USR0000CPIK","2011",,"920","920",,,,,,"         0","        50","         2","       139","         4",,,,"20",,,,"96",,"32",,,,,"31","28","20","20",,"4516",,,,"4516",,,,,,,,,,,,,,,,,,,,,"55.8","64.2","47.4",,,,,,,,,,,,
"USR0000CPIH","2011",,"1073","1073",,,,,,"         0","        63","         0","       158","        41",,,,"20",,,,"96",,"32",,,,,"32","26","20","20",,"4224",,,,"4224",,,,,,,,,,,,,,,,,,,,,"56.7","67.7","45.7",,,,,,,,,,,,
"USW00023188","2011","5.4","538","538","        39","        16","         1",,,"         0","         0","         0","       181","         1","        99","        14","         1","41",,,"1.40","97",,,,,,,,,,,,"982",,,,"982",,,,,,,,,,,,,,,,,,"9.09",,,"63.5","69.6","57.3",,,"       150","       160",,,,,"32.0","40.9",,
"USW00023187","2011",,,,,,,,,,,,,,"       103","        83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CLAH","2011",,"146","146",,,,,,"         0","         6","         0","       139","         8",,,,"29",,,,"94",,,,,,,"31",,,,,"3722",,,,"3722",,,,,,,,,,,,,,,,,,,,,"55.4","66.3","44.6",,,,,,,,,,,,
"USR0000CPIL","2011",,"1046","1046",,,,,,"         0","        47","         0","       171","        70",,,,"22",,,,"99",,"31","28",,,,"32","28","22",,,"3545",,,,"3545",,,,,,,,,,,,,,,,,,,,,"58.0","70.8","45.3",,,,,,,,,,,,
"USC00045532","2011",,,,,,,,,,,,,,"         4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046624","2011",,"1873","1873",,,,,,"         0","        53","         0","       221","        97",,,,"22",,,,"106",,"31","24","24",,,"29","28","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.3","76.7","47.8",,,,,,,,,,,,
"USC00043357","2011",,,,"       124","        98","        26",,,,,,,,,,,,,,"4.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.73",,,,,,,,,,,,,,,,,
"USR0000CRIC","2011",,"4239","4239",,,,,,"         0","        14","         0","       297","       173",,,,"25",,,,"119",,"32","28",,,,"32","26",,,,"1267",,,,"1267",,,,,,,,,,,,,,,,,,,,,"72.7","87.7","57.6",,,,,,,,,,,,
"US1CAAL0008","2011",,,,"        85","        48","         3",,,,,,,,,,,,,,"1.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.35",,,,,,,,,,,,,,,,,
"USR0000CGSP","2011",,"1496","1496",,,,,,"         0","         9","         0","       181","        82",,,,"27",,,,"103",,"31",,,,,"28","28",,,,"3104",,,,"3104",,,,,,,,,,,,,,,,,,,,,"60.5","72.0","49.0",,,,,,,,,,,,
"US1CAAL0012","2011",,,,"        62","        35","         4",,,,,,,,,,,,,,"1.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.50",,,,,,,,,,,,,,,,,
"USS0019L44S","2011",,"0","0","        65","        65","         7","      248",,"         1","       194","        36","        25","         0",,,,"-1","131",,"1.70","74",,"31","23","23","20","10","30","26","19","19","13","8971",,,,"8971",,,,,,,,,,,,,,,,,,"23.97",,,"40.8","50.1","31.5",,,,,,,,,,,,
"USS0020K25S","2011",,"0","0","        84","        84","        23","      241",,"         1","       218","        10","        80","         0",,,,"-4","180",,"3.20","81",,"30","28","23","13","13","32","25","20","14","14","8236",,,,"8236",,,,,,,,,,,,,,,,,,"60.18",,,"42.5","55.8","29.2",,,,,,,,,,,,
"USR0000CAGD","2011",,"532","532",,,,,,"         0","        18","         0","       236","        38",,,,"27",,,,"103",,"32",,,,,"30","27",,,,"2631",,,,"2631",,,,,,,,,,,,,,,,,,,,,"59.5","74.0","45.0",,,,,,,,,,,,
"US1CAHM0026","2011",,,,"       124","        96","        23",,,,,,,,,,,,,,"3.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.33",,,,,,,,,,,,,,,,,
"USW00093241","2011","5.1","1137","1137","        64","        39","         4",,,"         0","        33","         0","       193","        73","        92","        13","         4","22",,,"1.34","103",,"32","27","22",,,"30","26",,,,"2685",,,,"2685",,,,,,,,,,,,,,,,,,"21.80",,,"60.1","73.2","47.0",,,"       150","       140",,,,,"35.1","47.0",,
"USS0020L10S","2011",,"0","0","        68","        68","         8","      142",,"         1","       223","        13","        91","         0",,,,"-5","58",,"2.00","82",,"28","28","19","19","14","32","25","22","15","15","8426",,,,"8426",,,,,,,,,,,,,,,,,,"28.28",,,"41.9","55.4","28.4",,,,,,,,,,,,
"USW00093242","2011","5.4","1388","1388","        43","        24","         1",,,"         0","        39","         0","       208","        91","       177","        42","         5","25",,,"1.41","104",,"32","26",,,,"31",,,,,"2768",,,,"2768",,,,,,,,,,,,,,,,,,"9.22",,,"60.6","74.1","47.1",,,"       250",,,,,,"38.0",,,
"USC00042012","2011",,"1667","1667","        40","        17","         1",,,"         0","        28","         0","       211","       104",,,,"25",,,"1.30","106",,"32","28",,,,"30","27",,,,,,,,,,,,,,,,,,,,,,,,,,"7.61",,,"61.9","75.6","48.2",,,,,,,,,,,,
"US1CAKG0005","2011",,,,"        48","        25","         0",,,,,,,,,,,,,,"0.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.41",,,,,,,,,,,,,,,,,
"US1CAKG0003","2011",,,,"        43","        20","         1",,"         0",,,,,,,,,,,"0.0","1.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.51",,"0.0",,,,,,,,,,,,,,,
"USW00093243","2011",,"847","847","        41","        22","         1",,,"         0","        47","         0","       200","        85",,,,"19",,,"1.26","104",,"31","23","23","19",,"31","28","23",,,"3189",,,,"3189",,,,,,,,,,,,,,,,,,"9.96",,,"58.0","73.5","42.5",,,,,,,,,,,,
"USC00042494","2011",,,,,,,"        0","         0",,,,,,,,,,"0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,
"US1CASH0021","2011",,,,"        83","        60","        12",,,,,,,,,,,,,,"2.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.15",,,,,,,,,,,,,,,,,
"US1CAAL0001","2011",,,,"        62","        41","         2",,,,,,,,,,,,,,"2.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.92",,,,,,,,,,,,,,,,,
"USS0019L43S","2011",,"1","1","        73","        73","        17","      251",,"         3","       206","        42","        71","         0",,,,"-4","180",,"2.40","80",,"22","22","22","17","16","29","22","22","18","13","8923",,,,"8923",,,,,,,,,,,,,,,,,,"45.59",,,"40.9","52.1","29.6",,,,,,,,,,,,
"US1CAHM0010","2011",,,,"       140","        82","        18",,,,,,,,,,,,,,"2.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.06",,,,,,,,,,,,,,,,,
"USW00003131","2011","4.7","625","625","        51","        22","         2",,,"         0","         0","         0","       211","         7","       173","        31","         1","34",,,"1.52","100",,,,,,,,,,,,"1606",,,,"1606",,,,,,,,,,,,,,,,,,"10.70",,,"62.2","71.4","53.0",,,"       300","       320",,,,,"29.1","53.0",,
"USW00004222","2011",,"1296","1296","        81","        53","        11",,,"         0","        38","         0","       170","        79",,,,"25",,,"4.44","103",,"32","27",,,,"32","26",,,,"3668",,,,"3668",,,,,,,,,,,,,,,,,,"42.70",,,"58.7","70.9","46.5",,,,,,,,,,,,
"USC00044422","2011",,,,"        41","        29","         5",,,,,,,,,,,,,,"4.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.11",,,,,,,,,,,,,,,,,
"USC00046602","2011",,,,,,,"        0","         0",,,,,,,,,,"0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,
"USC00043578","2011",,"234","234","        75","        48","         8",,,"         0","        65","         0","       211","        28","       105",,"         1","23",,,"2.20","102",,"31","26","23",,,"32","25","23",,,"3268",,,,"3268",,,,,,,,,,,,,,,,,,"30.41",,,"56.7","72.3","41.1",,,,,,,,,,,,
"US1CASH0011","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.27",,,,,,,,,,,,,,,,,
"US1CASH0010","2011",,,,"        92","        64","        17",,,,,,,,,,,,,,"2.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.56",,,,,,,,,,,,,,,,,
"USC00043573","2011",,"639","639","        73","        61","        16",,,"         0","        79","         1","       147","        25",,,,"21",,,"3.36","96",,"28","28","23",,,"32","27","22",,,"4473",,,,"4473",,,,,,,,,,,,,,,,,,"44.26",,,"54.4","66.4","42.4",,,,,,,,,,,,
"US1CAHM0009","2011",,,,"       160","        88","        14",,,,,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.90",,,,,,,,,,,,,,,,,
"US1CAHM0002","2011",,,,"       160","        79","        14",,,,,,,,,,,,,,"1.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.90",,,,,,,,,,,,,,,,,
"US1CAHM0003","2011",,,,"       143","        90","        12","        0","         0",,,,,,,,,,"0","0.0","1.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.08",,"0.0",,,,,,,,,,,,,,,
"US1CAHM0004","2011",,,,"       133","        79","         9",,,,,,,,,,,,,,"1.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.31",,,,,,,,,,,,,,,,,
"US1CAHM0005","2011",,,,"       160","        89","        11",,,,,,,,,,,,,,"1.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.06",,,,,,,,,,,,,,,,,
"USW00003144","2011","6.7","4055","4055","        12","         4","         0",,,"         0","         9","         0","       310","       172","        10","         1","         6","22",,,"0.38","116",,"29",,,,,"28","22","22",,,"1017",,,,"1017",,,,,,,,,,,,,,,,,,"1.29",,,"72.7","87.8","57.6",,,"       250","       270",,,,,"40.9","51.0",,
"USC00045983","2011",,"240","240","       104","        59","        14",,,"         0","       137","         2","       133","        15",,,,"8",,,"3.55","94",,"32","23","23","19","16","30","26","22","15","15",,,,,,,,,,,,,,,,,,,,,,,"36.72",,,"49.9","63.2","36.5",,,,,,,,,,,,
"USC00044412","2011",,"909","909","        55","        38","         5",,,"         0","        33","         1","       159","        20",,,,"23",,,"3.14","97",,"30","25",,,,"31","28","24",,,,,,,,,,,,,,,,,,,,,,,,,"22.90",,,"56.6","65.9","47.2",,,,,,,,,,,,
"USC00042239","2011",,"480","480","        43","        40","        13",,,"         0","        98","         3","       160","        16",,,,"17",,,"3.44","97",,"32","28","19","19",,"30","27","18","18",,"4917",,,,"4917",,,,,,,,,,,,,,,,,,"30.04",,,"52.8","65.7","39.8",,,,,,,,,,,,
"USR0000CCLK","2011",,"1295","1295",,,,,,"         0","         2","         0","       251","        74",,,,"29",,,,"105",,"31",,,,,"29",,,,,"1998",,,,"1998",,,,,,,,,,,,,,,,,,,,,"62.9","76.1","49.8",,,,,,,,,,,,
"USC00044890","2011",,"1757","1757","        45","        24","         1",,,"         0","        27","         0","       219","       106",,,,"28",,,"1.89","106",,"31","28",,,,"32",,,,,"2553",,,,"2553",,,,,,,,,,,,,,,,,,"11.40",,,"62.4","76.7","48.1",,,,,,,,,,,,
