"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USC00044890","2012",,"2064","2064","        48","        29","         3",,,"         0","        19","         0","       245","       133",,,,"28",,,"1.11","110",,"29",,,,,"31","28",,,,"2433",,,,"2433",,,,,,,,,,,,,,,,,,"13.78",,,"64.6","80.0","49.2",,,,,,,,,,,,
"USW00003159","2012","10.7","2235","2235","        15","         5","         0",,,"         0","        77","         0","       238","       131","        10",,"         5","10",,,"0.79","111",,"31","25","19","19","13","28","28","24","20","15","3107",,,,"3107",,,,,,,,,,,,,,,,,,"1.87",,,"63.3","79.3","47.4",,,"       280","       280",,,,,"47.0","59.1",,
"USR0000CCLA","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1781",,,,"1781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0019L45S","2012",,"2","2","        80","        80","        13","      206",,"         1","       180","        36","        42","         0",,,,"-1","81",,"2.90","78",,"31","23","23","19","14","28","28","22","19","15","8539",,,,"8539",,,,,,,,,,,,,,,,,,"44.78",,,"42.2","51.9","32.5",,,,,,,,,,,,
"USR0000CCLE","2012",,"1695","1695",,,,,,"         0","        14","         0","       211","        33",,,,"30",,,,"98",,"32",,,,,"32",,,,,"2382",,,,"2382",,,,,,,,,,,,,,,,,,,,,"63.1","71.5","54.8",,,,,,,,,,,,
"USW00003154","2012",,,,,,,,,,,,,,"       105","        36","         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CGOR","2012",,"161","161",,,,,,"         0","       192","        20","       137","        10",,,,"2",,,,"93",,"30","28","24","16","16","30","28","23","11","11","6930",,,,"6930",,,,,,,,,,,,,,,,,,,,,"46.4","60.0","32.9",,,,,,,,,,,,
"USR0000CGOO","2012",,"1331","1331",,,,,,"         0","        20","         0","       286","        96",,,,"27",,,,"107",,"32",,,,,"32","27",,,,"1943",,,,"1943",,,,,,,,,,,,,,,,,,,,,"63.6","80.0","47.2",,,,,,,,,,,,
"USC00042467","2012",,"67","67","        71","        58","        15",,,"         1","       207","        27","       139","         7",,,"         2","0",,,"4.05","92",,"26","26","23","17","8","31","27","22","19","12","7665",,,,"7665",,,,,,,,,,,,,,,,,,"44.07",,,"44.7","60.1","29.3",,,,,,,,,,,,
"USC00046826","2012",,"226","226","        61","        44","        10",,,"         0","        29","         0","       181","        13",,,,"22",,,"2.03","100",,"32","28",,,,"32","27","22",,,"3056",,,,"3056",,,,,,,,,,,,,,,,,,"28.26",,,"57.6","70.4","44.8",,,,,,,,,,,,
"USR0000CREA","2012",,"1917","1917",,,,,,"         0","        31","         0","       214","       121",,,,"17",,,,"114",,"31","28",,,,"30","17","17","17",,"2780",,,,"2780",,,,,,,,,,,,,,,,,,,,,"62.6","76.5","48.6",,,,,,,,,,,,
"USC00044405","2012",,"2941","2941","        17","         7","         0","        0","         0","         0","        22","         0","       271","       150",,,"        13","24","0","0.0","0.83","112",,"32","28","24",,,"31","26",,,,"2177",,,,"2177",,,,,,,,,,,,,,,,,,"2.49",,"0.0","67.7","82.1","53.2",,,,,,,,,,,,
"US1CAMT0006","2012",,,,"        69","        32","         3",,,,,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.96",,,,,,,,,,,,,,,,,
"US1CAMT0005","2012",,,,"        49","        28","         5",,,,,,,,,,,,,,"1.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.35",,,,,,,,,,,,,,,,,
"USR0000CTHS","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1830",,,,"1830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CRDR","2012",,"1539","1539",,,,,,"         0","        20","         0","       190","        90",,,,"24",,,,"106",,"32","26",,,,"31","24","24",,,"3076",,,,"3076",,,,,,,,,,,,,,,,,,,,,"60.7","72.7","48.8",,,,,,,,,,,,
"USC00049099","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1616",,,,"1616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAMT0003","2012",,,,"        40","        26","         0",,,,,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.24",,,,,,,,,,,,,,,,,
"US1CAMT0002","2012",,,,"        73","        36","         4",,"         0",,,,,,,,,,,"0.0","2.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.81",,"0.0",,,,,,,,,,,,,,,
"USC00043551","2012",,,,,,,,,,,,,,"         3",,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044881","2012",,"424","424","        44","        27","         2","       36","        15","         0","       136","         7","       167","        12","        11",,"         9","7","23","10.5","1.79","94",,"28","28","18","18","14","31","28","19","19","13","5750",,,,"5750",,,,,,,,,,,,,,,,,,"11.43",,"66.2","51.0","64.8","37.3",,,,,,,,,,,,
"USS0019L24S","2012",,"0","0","        89","        89","         9","      195",,"         4","       204","        50","        47","         0",,,,"-6","57",,"2.00","77",,"29","26","19","19","13","28","25","15","15","15","9212",,,,"9212",,,,,,,,,,,,,,,,,,"35.67",,,"40.2","51.1","29.3",,,,,,,,,,,,
"USR0000CTHO","2012",,"2445","2445",,,,,,"         0","         1","         0","       200","       107",,,,"28",,,,"110",,,,,,,"28","28",,,,"2415",,,,"2415",,,,,,,,,,,,,,,,,,,,,"64.9","75.1","54.8",,,,,,,,,,,,
"USR0000CABS","2012",,"1654","1654",,,,,,"         0","        30","         0","       167","        52",,,,"27",,,,"105",,"32",,,,,"32","27",,,,"3475",,,,"3475",,,,,,,,,,,,,,,,,,,,,"59.6","67.9","51.4",,,,,,,,,,,,
"USC00047916","2012",,"99","99",,,,,,"         0","         8","         0","       182","         3",,,"         1","26",,,,"101",,"31",,,,,"28","28",,,,"2863",,,,"2863",,,,,,,,,,,,,,,,,,,,,"58.0","69.4","46.5",,,,,,,,,,,,
"USW00093209","2012","5.8","1109","1109","        39","        20","         2",,,"         0","        53","         0","       235","       104","        93","        39",,"17",,,"1.47","110",,"32","27","23",,,"30","28","24","19",,"2781",,,,"2781",,,,,,,,,,,,,,,,,,"9.09",,,"60.9","78.1","43.7",,,"       330",,,,,,"33.1",,,
"USC00042214","2012",,"670","670","        32","        17","         1",,,"         0","         2","         0","       215","         3","         2",,,"30",,,"1.10","97",,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.86",,,"62.9","71.6","54.2",,,,,,,,,,,,
"USC00047902","2012",,"425","425","        41","        25","         4",,,"         0","         0","         0","       208","         2",,,,"36",,,"1.77","92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.46",,,"61.8","70.4","53.1",,,,,,,,,,,,
"USW00093205","2012","6.3","1570","1570","        61","        41","         7",,,"         0","        18","         0","       206","       113","        82","        22","         3","19",,,"1.64","107",,"31","27",,,,"30","19","19","19",,"2650",,,,"2650",,,,,,,,,,,,,,,,,,"24.73",,,"62.5","76.2","48.8",,,"       160",,,,,,"40.0",,,
"USW00093206","2012","6.5","259","259","        48","        33","         4","        0",,"         0","         6","         0","       229","         9","       192","        41","         4","28","0",,"1.80","104",,"29",,,,,"32",,,,,"2194",,,,"2194",,,,,,,,,,,,,,,,,,"16.14",,,"59.9","71.8","47.9",,,,,,,,,,,,
"USR0000CRCH","2012",,"1526","1526",,,,,,"         0","        30","         1","       198","        35",,,,"25",,,,"99",,"31","25",,,,"31","28",,,,"3108",,,,"3108",,,,,,,,,,,,,,,,,,,,,"61.2","71.0","51.4",,,,,,,,,,,,
"US1CAMT0008","2012",,,,"        40","        29","         1",,,,,,,,,,,,,,"1.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.87",,,,,,,,,,,,,,,,,
"USC00044863","2012",,"769","769","        41","        25","         1",,,"         0","        45","         1","       169","        21","        12",,,"21",,,"1.02","98",,"27","27",,,,"32","28","24",,,,,,,,,,,,,,,,,,,,,,,,,"8.24",,,"57.0","68.4","45.5",,,,,,,,,,,,
"USW00093210","2012",,,,,,,,,,,,,,"        31","         2","         1",,,,,,,,,,,,,,,,,"2692",,,,"2692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040029","2012",,,,"        81","        40","         1","       27","        21",,,,,,,,,,"6","5.0","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.62",,"58.4",,,,,,,,,,,,,,,
"USW00023110","2012","7.4",,,"        57","        14","         0",,,,,,,,"        82","        20","         4",,,,"0.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.02",,,,,,,,"       340","       350",,,,,"36.0","53.0",,
"USR0000CVND","2012",,"217","217",,,,,,"         0","         0","         0","       140","         4",,,,"33",,,,"96",,,,,,,,,,,,"2809",,,,"2809",,,,,,,,,,,,,,,,,,,,,"58.4","67.6","49.1",,,,,,,,,,,,
"USR0000CPAR","2012",,"1278","1278",,,,,,"         0","        64","         0","       231","       117",,,,"17",,,,"111",,"31","27","24",,,"29","26","24","20",,"3122",,,,"3122",,,,,,,,,,,,,,,,,,,,,"60.3","77.9","42.8",,,,,,,,,,,,
"USR0000CELI","2012",,"1216","1216",,,,,,"         0","        59","         1","       161","        30",,,,"19",,,,"98",,"32","28","24","20",,"27","27","19","19",,"4105",,,,"4105",,,,,,,,,,,,,,,,,,,,,"56.9","65.8","47.9",,,,,,,,,,,,
"USW00093225","2012","7.4","1438","1438","        76","        37","         6",,,"         0","        18","         0","       207","       103","       115","        21","         3","21",,,"1.23","107",,"30",,,,,"32","21","21",,,"2607",,,,"2607",,,,,,,,,,,,,,,,,,"20.48",,,"62.2","75.8","48.6",,,"       300","       330",,,,,"40.9","112.1",,
"USR0000CELM","2012",,"2158","2158",,,,,,"         0","        75","         0","       261","       147",,,,"17",,,,"112",,"32","25","22","18",,"28","28","22","19",,"2881",,,,"2881",,,,,,,,,,,,,,,,,,,,,"63.5","81.0","46.0",,,,,,,,,,,,
"USW00093227","2012","7.2","188","188","        64","        37","         6",,,"         0","        36","         0","       181","        11","       152","        41","         1","19",,,"1.92","98",,"32","25",,,,"32","28","19","19",,"3245",,,,"3245",,,,,,,,,,,,,,,,,,"22.15",,,"57.0","69.9","44.2",,,"       220","       240",,,,,"106.0","53.0",,
"USR0000CPAT","2012",,"1234","1234",,,,,,"         0","        76","         6","       165","        48",,,,"23",,,,"101",,"32","27",,,,"32","27","24",,,"4171",,,,"4171",,,,,,,,,,,,,,,,,,,,,"56.4","67.0","45.8",,,,,,,,,,,,
"USC00040010","2012",,,,,,,,,,,,,,,,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCHI","2012",,"1227","1227",,,,,,"         0","        45","         0","       195","        17",,,,"22",,,,"98",,"31","28","22",,,"32","27","22",,,"3326",,,,"3326",,,,,,,,,,,,,,,,,,,,,"59.5","68.7","50.4",,,,,,,,,,,,
"USW00093228","2012","6.5","175","175","        59","        33","         2",,,"         0","         2","         0","       132","         4","        64","         6","         2","30",,,"1.18","97",,,,,,,"30",,,,,"2660",,,,"2660",,,,,,,,,,,,,,,,,,"15.11",,,"58.4","67.0","49.8",,,"       240","       240",,,,,"33.1","46.1",,
"USR0000CTIM","2012",,"546","546",,,,,,"         0","       148","        26","       138","        13",,,,"11",,,,"96",,"32","27","22","20","16","31","27","19","19","16",,,,,,,,,,,,,,,,,,,,,,,,,,"49.3","59.8","38.9",,,,,,,,,,,,
"USR0000CCHB","2012",,"2101","2101",,,,,,"         0","         0","         0","       257","        91",,,,"35",,,,"107",,,,,,,,,,,,"1448",,,,"1448",,,,,,,,,,,,,,,,,,,,,"66.8","78.4","55.1",,,,,,,,,,,,
"US1CAHM0035","2012",,,,"       171","        88","        16",,,,,,,,,,,,,,"3.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.66",,,,,,,,,,,,,,,,,
"USR0000CPAN","2012",,"851","851",,,,,,"         0","        88","         1","       174","        16",,,,"13",,,,"98",,"32","23","23","20","15","31","27","22","18","14","4368",,,,"4368",,,,,,,,,,,,,,,,,,,,,"55.6","67.4","43.8",,,,,,,,,,,,
"USR0000CCHC","2012",,"1607","1607",,,,,,"         0","        26","         0","       205","       104",,,,"20",,,,"106",,"31","26",,,,"30","20","20","20",,"2741",,,,"2741",,,,,,,,,,,,,,,,,,,,,"62.2","75.4","49.0",,,,,,,,,,,,
"USW00093230","2012","5.4","26","26","        80","        43","         4",,,"         6","       199","        12","       132","         0","        79","        39",,"-8",,,"2.20","89",,"30","28","21","17","13","30","27","24","19","14","7121",,,,"7121",,,,,,,,,,,,,,,,,,"21.50",,,"45.4","60.6","30.3",,,"       190","       150",,,,,"40.0","85.0",,
"USR0000CELC","2012",,"2173","2173",,,,,,"         0","         3","         0","       248","        82",,,,"32",,,,"106",,,,,,,"32",,,,,"1854",,,,"1854",,,,,,,,,,,,,,,,,,,,,"65.9","77.0","54.9",,,,,,,,,,,,
"US1CAHM0038","2012",,,,"       145","        95","        29",,,,,,,,,,,,,,"3.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.73",,,,,,,,,,,,,,,,,
"US1CAHM0030","2012",,,,"       141","        69","        22",,,,,,,,,,,,,,"4.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.06",,,,,,,,,,,,,,,,,
"USC00045933","2012",,"898","898","        79","        48","         8",,,"         0","        59","         2","       132","         4","        81",,"         2","21",,,"2.85","92",,"32","28","24",,,"32","27","23",,,,,,,,,,,,,,,,,,,,,,,,,"28.41",,,"55.4","62.0","48.7",,,,,,,,,,,,
"USW00023129","2012","4.5","1324","1324","        43","        24","         0",,,"         0","         0","         0","       246","        30","        52","        20","         2","36",,,"0.98","104",,,,,,,,,,,,"1284",,,,"1284",,,,,,,,,,,,,,,,,,"8.22",,,"65.6","75.0","56.2",,,"       280",,,,,,"30.0",,,
"USR0000CTE2","2012",,"1583","1583",,,,,,"         0","        10","         0","       266","        93",,,,"31",,,,"106",,"32",,,,,"32",,,,,"1797",,,,"1797",,,,,,,,,,,,,,,,,,,,,"64.5","79.3","49.8",,,,,,,,,,,,
"USS0019L05S","2012",,"1","1","        89","        89","        11","      206",,"         5","       188","        42","        52","         0",,,,"-4","58",,"2.20","79",,"32","25","19","19","16","29","24","24","18","16",,,,,,,,,,,,,,,,,,,,,,,"39.07",,,"41.7","51.8","31.5",,,,,,,,,,,,
"US1CAMA0002","2012",,,,"        57","        38","         5",,,,,,,,,,,,,,"2.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.95",,,,,,,,,,,,,,,,,
"US1CAMA0001","2012",,,,"        63","        47","        17",,"        23",,,,,,,,,,,"14.7","5.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.15",,"91.4",,,,,,,,,,,,,,,
"USW00023130","2012","4.7","1856","1856","        42","        17","         2",,,"         0","         1","         0","       268","        84","       122","         7","         4","32",,,"1.29","106",,"32",,,,,,,,,,"1444",,,,"1444",,,,,,,,,,,,,,,,,,"9.49",,,"66.5","78.9","54.1",,,"       360","       340",,,,,"38.0","51.0",,
"USW00023136","2012","5.1","364","364","        37","        18","         1","        0",,"         0","         0","         0","       197","         5","       164","        30","         2","35","0",,"1.53","98",,,,,,,,,,,,"1790",,,,"1790",,,,,,,,,,,,,,,,,,"8.40",,,"61.2","70.9","51.4",,,"        70","        60",,,,,"46.1","57.9",,
"US1CAED0003","2012",,,,"        81","        55","        15",,,,,,,,,,,,,,"3.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.93",,,,,,,,,,,,,,,,,
"US1CAED0010","2012",,,,"        78","        54","        17",,"         1",,,,,,,,,,,"2.5","2.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.63",,"3.0",,,,,,,,,,,,,,,
"USC00042410","2012",,,,,,,,,,,,,,,,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2012","4.9","1648","1648","        38","        17","         2","        0",,"         0","        24","         0","       273","       108","       126","        35","        14","25","0",,"2.27","107",,"32","26",,,,"27","27",,,,,,,,,,,,,,,,,,,,,,,,,,"7.30",,,"64.0","80.1","47.9",,,"       340",,,,,,"30.0",,,
"USR0000CIND","2012",,"491","491",,,,,,"         0","       151","         9","       142","        16",,,,"9",,,,"97",,"32","28","23","19","13","32","26","16","16","16","5958",,,,"5958",,,,,,,,,,,,,,,,,,,,,"49.7","61.9","37.6",,,,,,,,,,,,
"USR0000COZE","2012",,,,,,,,,,,"         0","       247","       103",,,,,,,,"112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.2",,,,,,,,,,,,,
"USC00049053","2012",,"126","126","       116","        28","         0",,,"         1","       179","         8","       152","        14",,,,"-2",,,"0.82","96",,"30","26","20","20","14","29","26","21","17","15","6662",,,,"6662",,,,,,,,,,,,,,,,,,"9.41",,,"47.6","63.2","31.9",,,,,,,,,,,,
"USS0020H13S","2012",,"15","15","        91","        91","         6","      182",,"         4","       208","        27","        99","         0",,,,"-9","29",,"1.70","87",,"31","28","22","17","8","31","28","24","19","4","8391",,,,"8391",,,,,,,,,,,,,,,,,,"31.26",,,"42.4","55.1","29.6",,,,,,,,,,,,
"USS0019L03S","2012",,"0","0","        74","        74","        10","      159",,"         9","       243","        24","        93","         0",,,,"-7","47",,"2.40","85",,"32","27","24","13","13","32","25","20","20","15","8868",,,,"8868",,,,,,,,,,,,,,,,,,"33.97",,,"41.3","56.4","26.3",,,,,,,,,,,,
"USW00024215","2012","2.5","370","370","        95","        61","        15",,,"         0","       130","         3","       156","        32","       135","        25",,"10",,,"3.89","99",,"30","24","22","19","14","32","20","20","19","10","5547",,,,"5547",,,,,,,,,,,,,,,,,,"44.21",,,"51.0","64.6","37.5",,,"       350","       230",,,,,"19.9","38.9",,
"USC00043747","2012",,"1995","1995","        49","        22","         1",,,"         0","        26","         0","       219","       118","        35",,"         5","25",,,"1.39","106",,"32","27",,,,"32","26",,,,"2623",,,,"2623",,,,,,,,,,,,,,,,,,"7.26",,,"64.0","77.7","50.4",,,,,,,,,,,,
"USR0000CCAM","2012",,"911","911",,,,,,"         0","        92","         0","       247","        83",,,,"20",,,,"103",,"32","26","21",,,"32","23","23","20",,,,,,,,,,,,,,,,,,,,,,,,,,,"58.7","76.4","40.9",,,,,,,,,,,,
"USR0000CCAN","2012",,"340","340",,,,,,"         4","       182","         5","       160","        62",,,,"-5",,,,"101",,"32","28","23","12","12","32","27","21","20","16","6226",,,,"6226",,,,,,,,,,,,,,,,,,,,,"49.2","66.3","32.2",,,,,,,,,,,,
"USW00024216","2012","7.4","1983","1983","        61","        43","         5",,,"         0","        23","         0","       211","       118","        47","         2","         8","18",,,"1.85","112",,"32","28",,,,"30","18","18","18",,"2630",,,,"2630",,,,,,,,,,,,,,,,,,"25.57",,,"63.4","76.7","50.2",,,"       160","       140",,,,,"48.1","62.0",,
"USR0000CCAT","2012",,"2118","2118",,,,,,"         0","         4","         0","       200","       106",,,,"30",,,,"107",,"31",,,,,"31",,,,,"2546",,,,"2546",,,,,,,,,,,,,,,,,,,,,"64.0","74.7","53.2",,,,,,,,,,,,
"USW00024213","2012",,"0","0","       158","        77","        15","        0","         0","         0","        11","         0","         2","         0","       170","        56","         3","30","0","0.0","2.26","74",,"32",,,,,"32",,,,,"4909",,,,"4909",,,,,,,,,,,,,,,,,,"50.83",,"0.0","51.7","57.8","45.5",,,,,,,,,,,,
"USR0000CCAR","2012",,"1988","1988",,,,,,"         0","         8","         0","       218","        89",,,,"31",,,,"105",,"32",,,,,"32",,,,,"2473",,,,"2473",,,,,,,,,,,,,,,,,,,,,"63.7","74.7","52.6",,,,,,,,,,,,
"USC00041312","2012",,"657","657",,,,,,"         0","        50","         0","       223","        76",,,,"17",,,,"105",,"31","27","24",,,"31","24","24","17",,"2844",,,,"2844",,,,,,,,,,,,,,,,,,,,,"58.9","75.5","42.3",,,,,,,,,,,,
"US1CASF0004","2012",,,,"        81","        50","        11",,,,,,,,,,,,,,"1.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00",,,,,,,,,,,,,,,,,
"USC00049035","2012",,"3350","3350","        16","         5","         0","        0","         0","         0","        26","         0","       255","       161",,,,"23","0","0.0","0.25","114",,"31","24","24",,,"32","28",,,,"2227",,,,"2227",,,,,,,,,,,,,,,,,,"1.35",,"0.0","68.7","83.6","53.8",,,,,,,,,,,,
"USS0019L07S","2012",,"1","1","        84","        84","        10","      199",,"         2","       180","        33","        49","         0",,,,"-3","67",,"2.00","80",,"29","24","24","18","11","27","27","24","19","16","8546",,,,"8546",,,,,,,,,,,,,,,,,,"35.16",,,"42.2","52.4","31.9",,,,,,,,,,,,
"US1CAMT0023","2012",,,,"        79","        55","        11",,,,,,,,,,,,,,"5.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.69",,,,,,,,,,,,,,,,,
"US1CAMT0022","2012",,,,"        82","        39","         4",,,,,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.09",,,,,,,,,,,,,,,,,
"USW00023152","2012","4.9","1626","1626","        35","        19","         1","        0",,"         0","         0","         0","       256","        59","       111","         9","         3","35","0",,"1.38","105",,,,,,,,,,,,"1526",,,,"1526",,,,,,,,,,,,,,,,,,"8.29",,,"65.6","76.9","54.4",,,"        30","       150",,,,,"32.0","38.9",,
"USC00049040","2012",,"34","34","        79","        53","         8","       78","        32","        15","       261","        17","       148","        13",,,,"-6","30","18.0","2.35","95",,"32","28","24","18","7","32","22","22","20","10","8080",,,,"8080",,,,,,,,,,,,,,,,,,"29.64",,"134.8","43.6","62.4","24.8",,,,,,,,,,,,
"USC00041316","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5612",,,,"5612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045915","2012",,"966","966","        72","        45","         9",,,"         0","        13","         0","       159","        21","        43",,"         2","27",,,"2.88","99",,"31",,,,,"27","27",,,,"3317",,,,"3317",,,,,,,,,,,,,,,,,,"33.71",,,"58.3","67.3","49.4",,,,,,,,,,,,
"USW00023158","2012","6.9","4531","4531","        22","         9","         0",,,"         0","         0","         0","       321","       184","         4",,"        21","33",,,"0.75","117",,,,,,,,,,,,"1095",,,,"1095",,,,,,,,,,,,,,,,,,"4.48",,,"74.9","89.1","60.7",,,"       210","       140",,,,,"40.0","53.9",,
"USW00023155","2012","5.4","2537","2537","        35","        12","         0","        0","         0","         0","         8","         0","       255","       126","        23","         7","         1","28","0","0.0","0.86","110",,"32","28",,,,"32",,,,,"2077",,,,"2077",,,,,,,,,,,,,,,,,,"4.42",,"0.0","67.0","79.9","54.1",,,"       300","       270",,,,,"34.9","46.1",,
"USW00023157","2012","8.1","1126","1126","        21","         9","         0","        8","         3","         0","       140","         0","       221","       118","        14","         3",,"5","3","4.6","0.83","106",,"25","25","24","15","15","30","24","24","18","15","4255",,,,"4255",,,,,,,,,,,,,,,,,,"3.48",,"7.7","56.7","75.9","37.6",,,"       360","       340",,,,,"46.1","63.1",,
"USR0000CRAV","2012",,"349","349",,,,,,"         2","       166","        14","       157","        36",,,,"-9",,,,"97",,"32","27","24","20","10","31","25","22","17","13","6399",,,,"6399",,,,,,,,,,,,,,,,,,,,,"48.8","63.5","34.0",,,,,,,,,,,,
"USS0019L06S","2012",,"0","0","        87","        87","         7","      180",,"         5","       208","        21","        85","         0",,,,"-6","47",,"2.50","81",,"31","26","24","15","15","31","27","22","20","4","8542",,,,"8542",,,,,,,,,,,,,,,,,,"31.36",,,"42.5","55.5","29.4",,,,,,,,,,,,
"USC00040212","2012",,"571","571",,,,,,"         0","        21","         0","       171","        22","        14",,,"24",,,,"98",,"32","28",,,,"32","27","24",,,"3448",,,,"3448",,,,,,,,,,,,,,,,,,,,,"57.2","68.7","45.6",,,,,,,,,,,,
"USR0000CCDG","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4717",,,,"4717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040693","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2717",,,,"2717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00049026","2012",,"784","784","        88","        58","         9","       15","        11","         0","        91","         0","       175","        93",,,,"16","10","6.0","2.08","108","64.4","28","28",,,,"32","27","20","20","16","4552",,,,"4552",,,,,,,,,,,,,,,,,,"37.44",,"27.6","55.2","70.2","40.2",,,,,,,"7716.8",,,,,
"USR0000CKON","2012",,"1599","1599",,,,,,"         0","        17","         0","       183","        77",,,,"29",,,,"105",,"30",,,,,"31",,,,,"3104",,,,"3104",,,,,,,,,,,,,,,,,,,,,"60.5","71.0","50.1",,,,,,,,,,,,
"US1CASC0015","2012",,,,"        80","        37","         9",,,,,,,,,,,,,,"2.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.97",,,,,,,,,,,,,,,,,
"USC00042863","2012",,"1395","1395","        52","        28","         1",,,"         0","         0","         0","       262","        48",,,,"33",,,"1.73","103",,,,,,,,,,,,"1410",,,,"1410",,,,,,,,,,,,,,,,,,"11.01",,,"65.3","76.5","54.0",,,,,,,,,,,,
"US1CASC0011","2012",,,,"        65","        34","         5",,,,,,,,,,,,,,"1.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.56",,,,,,,,,,,,,,,,,
"USC00043710","2012",,"2387","2387","        16","         4","         0",,,"         0","        59","         0","       254","       145",,,,"19",,,"0.64","113",,"25","25","23","19",,"28","28","24","20",,"2893",,,,"2893",,,,,,,,,,,,,,,,,,"2.18",,,"64.6","80.9","48.3",,,,,,,,,,,,
"USR0000COWV","2012",,"1843","1843",,,,,,"         0","        71","         0","       213","       107",,,,"15",,,,"104",,"26","26","20","20","15","31","24","24","19",,"3479",,,,"3479",,,,,,,,,,,,,,,,,,,,,"60.8","75.0","46.7",,,,,,,,,,,,
"USC00041534","2012",,"193","193",,,,,,"         0","        13","         0","       208","        12",,,,"25",,,,"104",,"32","28",,,,"32","26",,,,"2993",,,,"2993",,,,,,,,,,,,,,,,,,,,,"57.5","71.0","44.0",,,,,,,,,,,,
"US1CASC0012","2012",,,,"        76","        38","         1",,,,,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.12",,,,,,,,,,,,,,,,,
"US1CASD0063","2012",,,,"        32","        22","         5",,,,,,,,,,,,,,"1.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.87",,,,,,,,,,,,,,,,,
