"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USR0000CCLV","2016",,"652","652",,,,,,"         0","         0","         0","       160","        25",,,,"34",,,,"98",,,,,,,,,,,,"2423",,,,"2423",,,,,,,,,,,,,,,,,,,,,"60.1","68.9","51.3",,,,,,,,,,,,
"US1CASH0009","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.02",,,,,,,,,,,,,,,,,
"USC00041149","2016",,,,"       114","        94","        37","        7","         6",,,,,,,,,,"5","8.0","4.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.68",,"29.3",,,,,,,,,,,,,,,
"USC00042239","2016",,"768","768","        50","        32","         9",,,"         0","        44","         0","       167","        15",,,,"21",,,"2.83","96",,"30","27",,,,"32","26","21",,,"4096",,,,"4096",,,,,,,,,,,,,,,,,,"27.43",,,"56.4","67.6","45.2",,,,,,,,,,,,
"USR0000CCLK","2016",,"1827","1827",,,,,,"         0","         2","         0","       278","       103",,,,"31",,,,"110",,"31",,,,,"32",,,,,"1364",,,,"1364",,,,,,,,,,,,,,,,,,,,,"66.6","80.0","53.1",,,,,,,,,,,,
"USC00044890","2016",,"2156","2156","        49","        27","         3",,,"         0","        12","         0","       269","       132",,,,"31",,,"1.73","109",,"31",,,,,"31",,,,,"1975",,,,"1975",,,,,,,,,,,,,,,,,,"14.67",,,"65.9","81.1","50.8",,,,,,,,,,,,
"USW00003159","2016","11.6","2115","2115","        24","        14","         0",,,"         0","        53","         0","       252","       113","        19","         1",,"10",,,"0.81","112",,"27","27","22","16","14","30","26","23","14","14","2713",,,,"2713",,,,,,,,,,,,,,,,,,"4.52",,,"64.1","79.3","48.8",,,"       300","       320",,,,,"47.0","59.9",,
"USR0000CCLA","2016",,"1538","1538",,,,,,"         0","         0","         0","       252","        66",,,,"33",,,,"107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.2","77.5","52.9",,,,,,,,,,,,
"USS0019L45S","2016",,"2","2","        88","        88","        13","      215",,"         1","       169","        24","        44","         0",,,,"-3","93",,"2.90","79",,"31","28","23","19","13","32","27","22","14","14","8514",,,,"8514",,,,,,,,,,,,,,,,,,"45.16",,,"42.3","51.7","32.9",,,,,,,,,,,,
"USR0000CCLE","2016",,"1632","1632",,,,,,"         0","         5","         0","       208","        26",,,,"30",,,,"100",,"30",,,,,"31",,,,,"2335",,,,"2335",,,,,,,,,,,,,,,,,,,,,"63.5","71.3","55.7",,,,,,,,,,,,
"US1CAMD0026","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.46",,,,,,,,,,,,,,,,,
"USR0000CGOR","2016",,"173","173",,,,,,"         0","       173","        17","       118","         7",,,,"2",,,,"93",,"32","28","17","17","16","30","28","21","19","16","6969",,,,"6969",,,,,,,,,,,,,,,,,,,,,"46.1","58.6","33.7",,,,,,,,,,,,
"USR0000CGOO","2016",,"1594","1594",,,,,,"         0","         0","         0","       249","        38",,,,"38",,,,"106",,,,,,,,,,,,"1428",,,,"1428",,,,,,,,,,,,,,,,,,,,,"65.7","75.5","56.0",,,,,,,,,,,,
"USC00046826","2016",,"229","229","        72","        51","         8",,,"         0","        11","         0","       191","        13",,,,"24",,,"2.20","98",,"29","28",,,,"24","24","24",,,"2387",,,,"2387",,,,,,,,,,,,,,,,,,"28.42",,,"58.7","70.5","47.0",,,,,,,,,,,,
"USR0000CREA","2016",,"1937","1937",,,,,,"         0","        17","         0","       219","       110",,,,"22",,,,"112",,"29","28","22",,,"32",,,,,"2402",,,,"2402",,,,,,,,,,,,,,,,,,,,,"63.6","76.4","50.9",,,,,,,,,,,,
"USC00044405","2016",,"2475","2475","        22","        11","         1","        0","         0","         0","        23","         0","       270","       115","         5",,"         3","24","0","0.0","1.30","111",,"30","26",,,,"29","26","24",,,"2210",,,,"2210",,,,,,,,,,,,,,,,,,"5.56",,"0.0","66.3","80.4","52.1",,,,,,,,,,,,
"US1CAMT0006","2016",,,,"        66","        44","         6",,,,,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.78",,,,,,,,,,,,,,,,,
"US1CAMT0005","2016",,,,"        40","        28","         4",,,,,,,,,,,,,,"1.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.06",,,,,,,,,,,,,,,,,
"USR0000CRDR","2016",,"1473","1473",,,,,,"         0","        13","         0","       206","        86",,,,"27",,,,"106",,"31","28",,,,"32",,,,,"2796",,,,"2796",,,,,,,,,,,,,,,,,,,,,"61.5","73.5","49.5",,,,,,,,,,,,
"USC00049099","2016",,"3729","3729","        23","        10","         0",,,"         0","        12","         0","       300","       147",,,,"22",,,"0.64","115",,"28","28",,,,"31","22","22",,,"1363",,,,"1363",,,,,,,,,,,,,,,,,,"2.79",,,"72.0","85.3","58.8",,,,,,,,,,,,
"US1CAMT0003","2016",,,,"        39","        26","         2",,,,,,,,,,,,,,"1.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.65",,,,,,,,,,,,,,,,,
"USC00044881","2016",,"360","360","        58","        37","         0","       66","        11","         0","       146","         9","       138","        18","         4",,,"8","9","7.0","0.86","94",,"30","27","24","19","16","32","28","24","19","12","5830",,,,"5830",,,,,,,,,,,,,,,,,,"14.72",,"43.1","50.6","64.4","36.7",,,,,,,,,,,,
"USS0019L24S","2016",,"2","2","        82","        82","        11","      208",,"         3","       210","        32","        46","         0",,,,"-5","83",,"2.70","79",,"30","28","24","17","11","31","27","22","19","14","9148",,,,"9148",,,,,,,,,,,,,,,,,,"38.77",,,"40.6","51.5","29.7",,,,,,,,,,,,
"USR0000CTHO","2016",,"2346","2346",,,,,,"         0","         3","         0","       205","        97",,,,"32",,,,"108",,"32",,,,,"32",,,,,"2251",,,,"2251",,,,,,,,,,,,,,,,,,,,,"65.3","74.7","55.8",,,,,,,,,,,,
"USR0000CABS","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3229",,,,"3229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047916","2016",,"117","117","        75","        54","        13",,,"         0","         3","         0","       184","         6",,,,"30",,,"2.55","97",,"30",,,,,,,,,,"2009",,,,"2009",,,,,,,,,,,,,,,,,,"37.28",,,"59.8","70.0","49.6",,,,,,,,,,,,
"USW00093209","2016","6.3","1044","1044","        38","        20","         0",,,"         0","        28","         0","       258","        94","       144","        48",,"24",,,"0.90","109",,"32","26",,,,"31","24",,,,"2317",,,,"2317",,,,,,,,,,,,,,,,,,"9.70",,,"61.8","78.3","45.4",,,"       230","       300",,,,,"31.1","49.0",,
"USC00042214","2016",,"945","945","        36","        16","         3",,,"         0","         0","         0","       238","         8","         1",,"         1","40",,,"2.02","100",,,,,,,,,,,,"956",,,,"956",,,,,,,,,,,,,,,,,,"11.92",,,"65.2","73.4","57.0",,,,,,,,,,,,
"USC00045968","2016",,"626","626","        44","        26","         6",,,"         0","        41","         1","       155","         5",,,,"16",,,"3.94","93",,"30","24","24",,,"32","28","16","16","16","3879",,,,"3879",,,,,,,,,,,,,,,,,,"19.91",,,"56.7","67.0","46.5",,,,,,,,,,,,
"USC00047902","2016",,"726","726","        37","        21","         6",,,"         0","         0","         0","       240","         6",,,,"38",,,"1.72","102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.28",,,"64.0","73.3","54.8",,,,,,,,,,,,
"USW00093205","2016","6.5","1508","1508","        72","        45","         3",,,"         0","        14","         0","       237","       101","       130","        26","         7","24",,,"3.19","106",,"30","27",,,,"32",,,,,"2220",,,,"2220",,,,,,,,,,,,,,,,,,"21.35",,,"63.1","76.3","49.8",,,"       160","       160",,,,,"40.0","52.1",,
"USW00093206","2016","6.5","611","611","        44","        25","         4","        0",,"         0","         2","         0","       271","        23","       172","        45","         2","31","0",,"1.60","108",,"31",,,,,"32",,,,,"1416",,,,"1416",,,,,,,,,,,,,,,,,,"15.86",,,"63.1","75.2","51.0",,,"       310","       300",,,,,"35.1","45.0",,
"USR0000CRCH","2016",,"1531","1531",,,,,,"         0","        18","         0","       210","        53",,,,"27",,,,"104",,"32","28",,,,"32","27",,,,"2911",,,,"2911",,,,,,,,,,,,,,,,,,,,,"61.8","71.6","52.1",,,,,,,,,,,,
"US1CAHM0052","2016",,,,"       164","       100","        21",,,,,,,,,,,,,,"2.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.57",,,,,,,,,,,,,,,,,
"US1CAED0021","2016",,,,"        72","        50","        16",,,,,,,,,,,,,,"2.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.70",,,,,,,,,,,,,,,,,
"US1CAED0020","2016",,,,"        86","        53","        16",,,,,,,,,,,,,,"3.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.21",,,,,,,,,,,,,,,,,
"USC00044863","2016",,"892","892","        36","        29","         2",,,"         0","        28","         0","       178","        35",,,,"23",,,"1.61","97",,"31","23","23",,,"29","28",,,,"3422",,,,"3422",,,,,,,,,,,,,,,,,,"11.85",,,"58.3","69.5","47.2",,,,,,,,,,,,
"USW00093210","2016","6.0","1766","1766","        74","        51","         6",,,"         0","         9","         0","       224","        96","         5","         2",,"28",,,"2.58","106",,"30",,,,,,,,,,"2101",,,,"2101",,,,,,,,,,,,,,,,,,"27.29",,,"64.1","75.8","52.4",,,"       150","       160",,,,,"38.9","52.1",,
"US1CAHM0046","2016",,,,"       172","        99","        25",,,,,,,,,,,,,,"3.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.95",,,,,,,,,,,,,,,,,
"US1CAHM0047","2016",,,,"       140","       103","        28",,,,,,,,,,,,,,"3.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.50",,,,,,,,,,,,,,,,,
"US1CAAL0030","2016",,,,"        72","        44","         7",,,,,,,,,,,,,,"1.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.76",,,,,,,,,,,,,,,,,
"USC00040029","2016",,,,"        90","        46","         2","       25","        13",,,,,,,,,,"5","3.5","1.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.99",,"24.9",,,,,,,,,,,,,,,
"USR0000CCHU","2016",,"237","237",,,,,,"         0","       168","         2","       175","        35",,,,"9",,,,"98",,"30","24","24","18","14","31","27","23","18","12","5316",,,,"5316",,,,,,,,,,,,,,,,,,,,,"51.3","68.3","34.3",,,,,,,,,,,,
"USW00023110","2016",,,,,,,,,,,,,,"         4","         1",,,,,,,,,,,,,,,,,,"2211",,,,"2211",,,,,,,,,,,,,,,,,,,,,,,,,,"       330","       330",,,,,"36.9","45.0",,
"US1CAED0023","2016",,,,"        80","        46","        13",,,,,,,,,,,,,,"2.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.97",,,,,,,,,,,,,,,,,
"US1CAHM0041","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.22",,,,,,,,,,,,,,,,,
"US1CAYL0021","2016",,,,"        77","        43","         4",,,,,,,,,,,,,,"1.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.21",,,,,,,,,,,,,,,,,
"USR0000CPAR","2016",,"1200","1200",,,,,,"         0","        35","         0","       245","       105",,,,"22",,,,"109",,"29","28","22",,,"30","27",,,,"2724",,,,"2724",,,,,,,,,,,,,,,,,,,,,"61.0","77.9","44.2",,,,,,,,,,,,
"USR0000CELI","2016",,"1122","1122",,,,,,"         0","        44","         1","       155","        26",,,,"21",,,,"98",,"32","27","23",,,"32","26","21",,,"4007",,,,"4007",,,,,,,,,,,,,,,,,,,,,"57.4","66.1","48.7",,,,,,,,,,,,
"USW00093225","2016","7.6","1270","1270","        73","        46","         3",,,"         0","        19","         0","       232","        87","        30","         9",,"26",,,"1.95","104",,"30","26",,,,"30",,,,,"2313",,,,"2313",,,,,,,,,,,,,,,,,,"19.76",,,"62.1","75.3","49.0",,,"       150","       150",,,,,"38.0","52.1",,
"USW00093227","2016","7.4","174","174","        70","        48","         5",,,"         0","        14","         0","       198","        11","       155","        39","         2","25",,,"2.39","99",,"31","25",,,,"25","25",,,,"2680",,,,"2680",,,,,,,,,,,,,,,,,,"23.63",,,"58.3","70.2","46.3",,,"       220","       200",,,,,"36.9","45.0",,
"USR0000CPAT","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3987",,,,"3987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040010","2016",,,,"        58","        38","         6","        0","         0",,,,,,,,"         1",,"0","0.0","1.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.30",,"0.0",,,,,,,,,,,,,,,
"US1CAAL0018","2016",,,,"        94","        47","         9",,,,,,,,,,,,,,"2.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.75",,,,,,,,,,,,,,,,,
"USR0000CCHI","2016",,"1153","1153",,,,,,"         0","        28","         2","       170","        18",,,,"21",,,,"97",,"32","26","24",,,"28","28","23",,,"3417",,,,"3417",,,,,,,,,,,,,,,,,,,,,"59.5","67.9","51.1",,,,,,,,,,,,
"USW00093228","2016","7.2","328","328","        61","        34","         1",,,"         0","         1","         0","       172","         8","        74","         6","         1","32",,,"1.23","98",,"32",,,,,,,,,,"1910",,,,"1910",,,,,,,,,,,,,,,,,,"15.07",,,"60.9","69.4","52.4",,,"       290","       190",,,,,"32.0","47.0",,
"USR0000CTIM","2016",,"536","536",,,,,,"         0","       119","        16","       120","        16",,,,"5",,,,"98",,"31","27","22","17","13","30","27","24","19","8","5846",,,,"5846",,,,,,,,,,,,,,,,,,,,,"50.0","59.9","40.1",,,,,,,,,,,,
"USR0000CCHB","2016",,"1890","1890",,,,,,"         0","         0","         0","       250","        64",,,,"39",,,,"107",,,,,,,,,,,,"1279",,,,"1279",,,,,,,,,,,,,,,,,,,,,"66.8","77.1","56.4",,,,,,,,,,,,
"US1CAHM0035","2016",,,,"       156","        95","        17",,,,,,,,,,,,,,"2.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.44",,,,,,,,,,,,,,,,,
"USW00093230","2016","5.6","19","19","        81","        49","         7",,,"         4","       199","         6","       112","         2","         3",,,"-8",,,"2.58","91",,"32","27","23","17","15","31","26","18","18","15",,,,,,,,,,,,,,,,,,,,,,,"28.06",,,"45.6","60.4","30.7",,,"       190","       190",,,,,"38.0","57.9",,
"USR0000CELC","2016",,"2101","2101",,,,,,"         0","         0","         0","       243","        83",,,,"36",,,,"109",,,,,,,,,,,,"1696",,,,"1696",,,,,,,,,,,,,,,,,,,,,"66.4","77.2","55.6",,,,,,,,,,,,
"US1CAHM0038","2016",,,,"       145","       103","        22",,,,,,,,,,,,,,"2.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.33",,,,,,,,,,,,,,,,,
"USC00049073","2016",,"1739","1739","        69","        34","         2","        0","         0","         0","         1","         0","       253","        75",,,,"32","0","0.0","1.91","101",,,,,,,"32",,,,,"1794",,,,"1794",,,,,,,,,,,,,,,,,,"16.58",,"0.0","65.7","76.5","54.9",,,,,,,,,,,,
"USR0000CACT","2016",,"1385","1385",,,,,,"         0","        10","         0","       246","        93",,,,"28",,,,"108",,"32","28",,,,"31","28",,,,"2329",,,,"2329",,,,,,,,,,,,,,,,,,,,,"62.8","77.3","48.3",,,,,,,,,,,,
"US1CAMT0042","2016",,,,"        98","        46","         9",,,,,,,,,,,,,,"2.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62",,,,,,,,,,,,,,,,,
"US1CAMT0041","2016",,,,"        73","        34","         4",,,,,,,,,,,,,,"1.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.08",,,,,,,,,,,,,,,,,
"US1CAMA0003","2016",,,,"        62","        35","         6",,,,,,,,,,,,,,"2.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.60",,,,,,,,,,,,,,,,,
"USC00045933","2016",,"908","908","        82","        59","        11",,,"         0","        23","         1","       127","         4","       105",,"         1","25",,,"1.95","93",,"32","26",,,,"31","27",,,,"4179",,,,"4179",,,,,,,,,,,,,,,,,,"36.72",,,"56.2","62.5","49.9",,,,,,,,,,,,
"USW00023129","2016","5.1","1393","1393","        35","        18","         1",,,"         0","         0","         0","       271","        32","       122","        20","         1","37",,,"1.07","106",,,,,,,,,,,,"838",,,,"838",,,,,,,,,,,,,,,,,,"9.22",,,"66.6","75.8","57.4",,,"       320","       310",,,,,"38.9","51.0",,
"US1CAMA0008","2016",,,,"        42","        30","         0",,"         0",,,,,,,,,,,"0.0","0.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.91",,"0.0",,,,,,,,,,,,,,,
"US1CAMA0007","2016",,,,"        65","        41","        10",,,,,,,,,,,,,,"4.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.76",,,,,,,,,,,,,,,,,
"USR0000CTE2","2016",,"1471","1471",,,,,,"         0","         0","         0","       266","        80",,,,"33",,,,"111",,,,,,,,,,,,"1556",,,,"1556",,,,,,,,,,,,,,,,,,,,,"65.0","78.8","51.3",,,,,,,,,,,,
"USS0019L05S","2016",,"5","5","       100","       100","        11","      194",,"         4","       188","        25","        53","         0",,,,"-10","76",,"2.40","81",,"29","26","19","19","15","32","28","18","18","16","8715",,,,"8715",,,,,,,,,,,,,,,,,,"41.74",,,"41.9","52.2","31.6",,,,,,,,,,,,
"USC00049298","2016",,"395","395",,,,"       45","        18","         0","       122","        13","       132","        19","         6",,"         6","2","13","12.0",,"97",,"32","28","19","19","10","29","26","22","19","12","5845",,,,"5845",,,,,,,,,,,,,,,,,,,,"62.5","50.4","62.4","38.3",,,,,,,,,,,,
"US1CAMA0002","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.77",,,,,,,,,,,,,,,,,
"US1CAMA0001","2016",,,,"        70","        53","        18",,,,,,,,,,,,,,"7.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.55",,,,,,,,,,,,,,,,,
"USW00023130","2016","5.6","2027","2027","        32","        21","         3","        0",,"         0","         0","         0","       286","        88","       112","         7","         4","36","0",,"1.31","114",,,,,,,,,,,,"1032",,,,"1032",,,,,,,,,,,,,,,,,,"11.31",,,"68.0","80.3","55.8",,,"       350","       320",,,,,"44.1","59.1",,
"USC00049063","2016",,"0","0","        72","        53","         9",,,"        16","       274","        33","        67","         0",,,,"-15",,,"2.89","81",,"30","27","20","20","16","29","28","21","14","14",,,,,,,,,,,,,,,,,,,,,,,"32.14",,,"38.4","52.9","24.0",,,,,,,,,,,,
"USW00023136","2016","6.0","699","699","        30","        21","         1","        0",,"         0","         0","         0","       251","        14","       149","        19","         5","35","0",,"1.61","104",,,,,,,,,,,,"1260",,,,"1260",,,,,,,,,,,,,,,,,,"10.08",,,"63.4","73.9","53.0",,,"       290","       210",,,,,"46.1","53.9",,
"US1CAED0003","2016",,,,"        83","        55","        16",,,,,,,,,,,,,,"3.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.49",,,,,,,,,,,,,,,,,
"USW00023119","2016","5.4","1571","1571","        36","        22","         0","        0",,"         0","        11","         0","       270","        98","       101","        18","         9","26","0",,"0.82","111",,"30",,,,,"29","26",,,,"1823",,,,"1823",,,,,,,,,,,,,,,,,,"8.35",,,"64.7","79.7","49.8",,,"       340",,,,,,"30.0",,,
"USC00040232","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1891",,,,"1891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASN0112","2016",,,,"       103","        64","         8",,,,,,,,,,,,,,"2.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.87",,,,,,,,,,,,,,,,,
"USR0000COZE","2016",,"1226","1226",,,,,,"         0","        53","         0","       244","       104",,,,"19",,,,"110",,"28","28","23","19",,"32","27","21",,,"3033",,,,"3033",,,,,,,,,,,,,,,,,,,,,"60.4","78.0","42.7",,,,,,,,,,,,
"USC00049053","2016",,"226","226","       109","        37","         0",,,"         3","       161","         9","       153","        30",,,,"-12",,,"0.80","99",,"30","25","23","18","16","32","22","22","18","12",,,,,,,,,,,,,,,,,,,,,,,"10.69",,,"48.8","64.3","33.4",,,,,,,,,,,,
"USS0020H13S","2016",,"14","14","        95","        95","         4","      154",,"         6","       181","        20","        86","         0",,,,"-7","48",,"1.80","89",,"32","28","18","18","15","31","24","24","18","11","8043",,,,"8043",,,,,,,,,,,,,,,,,,"30.06",,,"43.0","55.1","30.9",,,,,,,,,,,,
"USS0019L03S","2016",,"1","1","        74","        74","         9","      165",,"         5","       242","        10","        95","         0",,,,"-6","62",,"2.60","86",,"30","28","19","19","15","31","27","22","15","15","8699",,,,"8699",,,,,,,,,,,,,,,,,,"37.59",,,"41.8","56.6","26.9",,,,,,,,,,,,
"USW00024215","2016","2.5","489","489","       108","        76","        19",,,"         0","        93","         2","       155","        41","       143","        12",,"8",,,"2.57","102",,"30","26","22","18","15","31","27","22","8","8","4868",,,,"4868",,,,,,,,,,,,,,,,,,"54.08",,,"52.7","65.7","39.7",,,"       330",,,,,,"19.9",,,
"US1CAED0017","2016",,,,"        93","        64","        21",,,,,,,,,,,,,,"3.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.87",,,,,,,,,,,,,,,,,
"USC00043747","2016",,"2277","2277","        38","        24","         0",,,"         0","        20","         0","       264","       121","        38",,,"28",,,"0.98","108",,"32","28",,,,"32","28",,,,"2068",,,,"2068",,,,,,,,,,,,,,,,,,"8.57",,,"66.1","79.8","52.5",,,,,,,,,,,,
"USW00024216","2016","7.6","2026","2026","        83","        57","         5",,,"         0","        11","         0","       223","       109","        80","         5","         8","26",,,"1.55","110",,"30","27",,,,,,,,,"2187",,,,"2187",,,,,,,,,,,,,,,,,,"28.92",,,"64.5","76.6","52.5",,,"       170","       160",,,,,"40.0","52.1",,
"USR0000CCAS","2016",,"1352","1352",,,,,,"         0","         0","         0","       194","        20",,,,"35",,,,"101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.5","70.3","56.7",,,,,,,,,,,,
"USR0000CCAT","2016",,"2006","2006",,,,,,"         0","         5","         0","       219","        98",,,,"31",,,,"105",,"32",,,,,"31",,,,,"2364",,,,"2364",,,,,,,,,,,,,,,,,,,,,"64.5","75.1","54.0",,,,,,,,,,,,
"USW00024213","2016","4.9","0","0","       138","        87","        14","        0","         0","         0","         7","         0","        12","         0","       170","        47","         9","29","0","0.0","2.31","78",,"31",,,,,"29",,,,,"3719",,,,"3719",,,,,,,,,,,,,,,,,,"53.16",,"0.0","54.1","60.6","47.6",,,"       180","       160",,,,,"23.0","40.9",,
"USR0000CCAR","2016",,"1977","1977",,,,,,"         0","         2","         0","       212","        86",,,,"31",,,,"104",,"31",,,,,,,,,,"2301",,,,"2301",,,,,,,,,,,,,,,,,,,,,"64.5","74.7","54.2",,,,,,,,,,,,
"US1CASF0008","2016",,,,"        68","        58","         7",,,,,,,,,,,,,,"1.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61",,,,,,,,,,,,,,,,,
"USC00041312","2016",,"776","776","        82","        59","        15",,,"         0","         9","         0","       217","        55",,,,"22",,,"3.18","103",,"30","26","22",,,"31",,,,,"2384",,,,"2384",,,,,,,,,,,,,,,,,,"45.17",,,"60.7","73.3","48.1",,,,,,,,,,,,
"USC00042402","2016",,"825","825","       104","        84","        34",,,"         0","        52","         0","       193","        73",,,,"20",,,"5.81","103",,"32","28","22","20",,"30","27",,,,"3564",,,,"3564",,,,,,,,,,,,,,,,,,"92.17",,,"57.4","71.0","43.7",,,,,,,,,,,,
"USC00049035","2016",,"3234","3234","        16","         9","         1","        0","         0","         0","        27","         0","       279","       141",,,,"23","0","0.0","1.53","118",,"32","26","24",,,"32","28","23",,,"2091",,,,"2091",,,,,,,,,,,,,,,,,,"3.83",,"0.0","68.7","83.2","54.2",,,,,,,,,,,,
"USS0019L07S","2016",,"6","6","        82","        82","        12","      206",,"         2","       180","        25","        56","         0",,,,"-3","70",,"2.50","82",,"30","26","24","16","16","32","25","23","19","8","8600",,,,"8600",,,,,,,,,,,,,,,,,,"38.28",,,"42.4","52.4","32.5",,,,,,,,,,,,
"USW00023152","2016","4.9","1675","1675","        32","        22","         3","        0","         0","         0","         0","         0","       272","        55","        96","         5","         2","36","0","0.0","1.42","111",,,,,,,,,,,,"1170",,,,"1170",,,,,,,,,,,,,,,,,,"10.81",,"0.0","66.7","77.9","55.4",,,"       340","       360",,,,,"33.1","42.9",,
"USC00049040","2016",,"31","31","        69","        52","        10","       88","        25","         6","       241","         8","       131","        18","         3",,,"-10","18","15.0","2.23","96",,"27","27","21","20","10","32","25","24","20","15","7656",,,,"7656",,,,,,,,,,,,,,,,,,"33.15",,"93.9","44.4","62.3","26.5",,,,,,,,,,,,
"USC00041316","2016",,"432","432","       108","        61","         6",,,"         0","       109","         4","       170","        48",,,,"7",,,"1.40","102",,"32","28","21","19","14","31","28","23","7","7","4682",,,,"4682",,,,,,,,,,,,,,,,,,"28.01",,,"52.9","67.5","38.2",,,,,,,,,,,,
"USC00045915","2016",,"931","931","        65","        50","        10",,,"         0","         6","         0","       166","        19",,,,"30",,,"2.41","95",,"32",,,,,"30",,,,,"2940",,,,"2940",,,,,,,,,,,,,,,,,,"35.87",,,"59.4","68.2","50.6",,,,,,,,,,,,
"USW00023158","2016","8.3","4805","4805","        21","        10","         0",,,"         0","         0","         0","       315","       188","        13","         1","        12","33",,,"0.75","124",,,,,,,,,,,,"991",,,,"991",,,,,,,,,,,,,,,,,,"3.40",,,"75.8","89.5","62.2",,,"       330","       270",,,,,"44.1","53.0",,
"USW00023155","2016","5.6","2689","2689","        38","        22","         0","        0","         0","         0","         4","         0","       270","       123","        92","        10","         7","27","0","0.0","0.93","111",,"32",,,,,"27","27",,,,"1732",,,,"1732",,,,,,,,,,,,,,,,,,"7.13",,"0.0","68.1","80.5","55.8",,,"       290","       290",,,,,"40.0","45.0",,
"USW00023157","2016","8.1","1328","1328","        25","        10","         0","        1","         1","         0","       115","         0","       252","       108","        13","         2","         2","9","2","2.0","0.71","108",,"28","26","23","18","14","32","27","23","19","14","3800",,,,"3800",,,,,,,,,,,,,,,,,,"3.44",,"2.0","58.7","77.7","39.8",,,"       250","        10",,,,,"40.0","61.1",,
"USR0000CRAV","2016",,"307","307",,,,,,"         2","       147","        15","       128","        25",,,,"-3",,,,"97",,"32","25","18","18","14","31","25","24","20","15","6340",,,,"6340",,,,,,,,,,,,,,,,,,,,,"48.4","61.5","35.3",,,,,,,,,,,,
