"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USC00046663","2013",,,,"        22","        10","         0",,,,,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.15",,,,,,,,,,,,,,,,,
"USR0000CCOR","2013",,"262","262",,,,,,"         0","        22","         0","       233","        13",,,,"24",,,,"97",,"29","24","24",,,"31","27",,,,"2654",,,,"2654",,,,,,,,,,,,,,,,,,,,,"58.5","72.5","44.5",,,,,,,,,,,,
"USR0000CCOO","2013",,"503","503",,,,,,"         0","        43","         1","       128","         9",,,,"19",,,,"97",,"31","28","20","20",,"32","28",,,,"4709",,,,"4709",,,,,,,,,,,,,,,,,,,,,"54.2","62.8","45.6",,,,,,,,,,,,
"US1CAMD0010","2013",,,,"        25","        20","         1",,,,,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.10",,,,,,,,,,,,,,,,,
"USW00023174","2013","6.7","671","671","        23","        12","         0",,,"         0","         0","         0","       217","         5","        87","        10","         1","38",,,"0.76","92",,,,,,,,,,,,"1181",,,,"1181",,,,,,,,,,,,,,,,,,"3.65",,,"63.7","70.8","56.7",,,"       270","       260",,,,,"36.0","45.0",,
"USR0000CCOH","2013",,"1852","1852",,,,,,"         0","         7","         0","       200","        60",,,,"28",,,,"108",,"30","28",,,,"30",,,,,"2396",,,,"2396",,,,,,,,,,,,,,,,,,,,,"64.2","73.1","55.4",,,,,,,,,,,,
"US1CAMD0017","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.98",,,,,,,,,,,,,,,,,
"USR0000CPHI","2013",,"1072","1072",,,,,,"         0","        30","         0","       212","        48",,,,"23",,,,"103",,"29","28",,,,"32","27","23",,,"2913",,,,"2913",,,,,,,,,,,,,,,,,,,,,"59.9","72.3","47.5",,,,,,,,,,,,
"US1CAAM0003","2013",,,,"        40","        31","         5",,,,,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.02",,,,,,,,,,,,,,,,,
"USS0019L40S","2013",,"28","28","        38","        38","         0","      160",,"         5","       173","        27","        70","         0",,,,"-6","44",,"0.60","83",,"31","26","24","18","11","30","25","24","17","10","7521",,,,"7521",,,,,,,,,,,,,,,,,,"8.47",,,"43.8","54.4","33.3",,,,,,,,,,,,
"USW00023179","2013","8.1","4850","4850","        26","        12","         1",,,"         0","         5","         0","       294","       177","         4",,"        16","29",,,"1.05","123",,"31",,,,,"31",,,,,"1054",,,,"1054",,,,,,,,,,,,,,,,,,"5.03",,,"75.2","87.4","63.0",,,"        20","        10",,,,,"40.0","49.0",,
"USC00046657","2013",,"950","950","        35","        27","         5","       21","         5","         0","        46","         2","       167","         9","         7",,"         1","18","11","11.0","2.25","96",,"31","26","24",,,"30","27","23","18",,"3615",,,,"3615",,,,,,,,,,,,,,,,,,"15.01",,"27.0","57.3","66.5","48.1",,,,,,,,,,,,
"USC00042294","2013",,"1305","1305","        25","        13","         0",,,"         0","        44","         0","       243","        84",,,,"23",,,"0.67","109","98.2","29","23","23",,,"32","28",,,,"2333","90","91","89","2333","103","98","91","37","40","43","41","42","46","64","66","69",,"74","71","70",,"5.23",,,"62.1","77.3","46.9",,,,,,,,,,,,
"USC00044232","2013",,"2345","2345","        19","         7","         1",,,"         0","        73","         0","       246","       136",,,,"14",,,"1.15","113",,"31","21","21","17","14","29","27","24","14","14","2692",,,,"2692",,,,,,,,,,,,,,,,,,"4.47",,,"63.7","79.9","47.4",,,,,,,,,,,,
"USW00023161","2013","10.5","3314","3314","        18","         9","         0",,,"         0","        31","         0","       259","       148","         4",,"        18","15",,,"0.94","116",,"29","21","21",,,"30","26","18","18","16","1907",,,,"1907",,,,,,,,,,,,,,,,,,"4.56",,,"68.4","82.4","54.5",,,"       240","       240",,,,,"53.0","66.0",,
"USW00024259","2013","5.4","754","754","        54","        17","         0",,,"         3","       169","         9","       157","        65","        74","        30","        16","-9",,,"0.72","106",,"29","27","16","16","8","25","25","15","15","15","5151",,,,"5151",,,,,,,,,,,,,,,,,,"5.73",,,"51.3","67.2","35.5",,,"       240","       210",,,,,"94.0","112.1",,
"USR0000CTOM","2013",,"51","51",,,,,,"         0","       138","        30","        39","         0",,,,"1",,,,"80",,"26","26","23","20","9","28","28","24","14","14","7453",,,,"7453",,,,,,,,,,,,,,,,,,,,,"44.4","52.4","36.5",,,,,,,,,,,,
"USW00024257","2013","5.4","1957","1957","        36","        23","         3",,,"         0","        49","         0","       244","        99","        29","         6","         3","20",,,"1.30","116",,"29","26","20",,,"31","27","24",,,"2551",,,,"2551",,,,,,,,,,,,,,,,,,"12.82",,,"63.4","77.9","49.0",,,"       160","        20",,,,,"40.9","51.0",,
"US1CAMD0001","2013",,,,"        61","        31","         1",,,,,,,,,,,,,,"1.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.01",,,,,,,,,,,,,,,,,
"USC00044223","2013",,"4360","4360","        19","        10","         1",,,"         0","        14","         0","       321","       185",,,,"23",,,"1.01","119",,,,,,,"31","26","24",,,"1201",,,,"1201",,,,,,,,,,,,,,,,,,"3.96",,,"74.1","88.9","59.3",,,,,,,,,,,,
"USR0000CROD","2013",,"583","583",,,,,,"         0","        84","         1","       141","        30",,,,"16",,,,"100",,"29","26","21","16","16","32","28","24","19",,"5194",,,,"5194",,,,,,,,,,,,,,,,,,,,,"53.7","66.4","41.1",,,,,,,,,,,,
"US1CASH0052","2013",,,,"        37","        26","         3",,,,,,,,,,,,,,"1.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.43",,,,,,,,,,,,,,,,,
"US1CASH0051","2013",,,,"        40","        23","         3",,,,,,,,,,,,,,"1.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.67",,,,,,,,,,,,,,,,,
"US1CAFR0003","2013",,,,"        37","        18","         0",,,,,,,,,,,,,,"0.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.64",,,,,,,,,,,,,,,,,
"US1CASH0050","2013",,,,"        58","        38","         7",,,,,,,,,,,,,,"1.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.00",,,,,,,,,,,,,,,,,
"US1CAFR0005","2013",,,,"        39","        19","         0",,,,,,,,,,,,,,"0.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.28",,,,,,,,,,,,,,,,,
"USC00041194","2013",,"1246","1246","        21","        13","         0",,,"         0","         5","         0","       290","        47",,,,"29",,,"0.88","101",,"31",,,,,"32",,,,,"1389",,,,"1389",,,,,,,,,,,,,,,,,,"4.04",,,"64.6","77.6","51.6",,,,,,,,,,,,
"US1CASH0056","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.23",,,,,,,,,,,,,,,,,
"US1CAFR0007","2013",,,,"        23","         8","         0",,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.99",,,,,,,,,,,,,,,,,
"USR0000CROC","2013",,"245","245",,,,,,"         8","       199","        11","       146","        15",,,,"-9",,,,"96",,"32","27","21","20","16","29","27","18","18","16","6012",,,,"6012",,,,,,,,,,,,,,,,,,,,,"48.3","64.5","32.2",,,,,,,,,,,,
"USC00047731","2013",,,,"        26","        13","         0",,,,,,,,,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.55",,,,,,,,,,,,,,,,,
"USC00045795","2013",,"51","51","        24","        13","         0",,,"         0","         3","         0","        78","         0",,,,"28",,,"0.71","86",,"28","28",,,,"32",,,,,"3406",,,,"3406",,,,,,,,,,,,,,,,,,"4.14",,,"56.3","64.3","48.2",,,,,,,,,,,,
"USW00003102","2013","5.4","1952","1952","        22","        13","         0","        0",,"         0","         5","         0","       281","        84","       113","         3","         4","28","0",,"0.46","105",,"31",,,,,"31",,,,,"1310",,,,"1310",,,,,,,,,,,,,,,,,,"3.72",,,"66.8","79.8","53.8",,,,,,,,,,,,
"USS0019L42S","2013","3.1","7","7","        61","        61","         0","      170",,"         4","       186","        38","        27","         0",,,,"-4","47",,"0.60","78",,"30","25","23","19","15","31","23","23","15","15","8480",,,,"8480",,,,,,,,,,,,,,,,,,"10.86",,,"41.2","50.2","32.3",,,,,,,,,,,,
"USW00024283","2013","4.9","1","1","       110","        49","         2","        0",,"         0","        44","         0","        28","         0","       196","       126","         1","23","0",,"2.04","88",,"32","26","23",,,"32","27",,,,"5315",,,,"5315",,,,,,,,,,,,,,,,,,"20.57",,,"50.4","58.3","42.4",,,"       250",,,,,,"31.1",,,
"USW00024286","2013","6.9","3","3","       103","        57","         4","        0",,"         0","        15","         0","        15","         0","       198","       112","         3","30","0",,"2.36","88",,"30",,,,,"32",,,,,"4967",,,,"4967",,,,,,,,,,,,,,,,,,"28.95",,,"50.9","57.4","44.4",,,"       180","       320",,,,,"36.9","49.0",,
"USW00003104","2013","6.5","4018","4018","        10","         3","         1","        0","         0","         0","        27","         0","       322","       187","         6","         1","        10","20","0","0.0","1.17","122",,"30","25","21",,,"31","25","20",,,"1150",,,,"1150",,,,,,,,,,,,,,,,,,"1.92",,"0.0","72.7","89.3","56.0",,,"       270","       290",,,,,"36.9","51.0",,
"USR0000CNFO","2013",,"1776","1776",,,,,,"         0","        50","         0","       245","       111",,,,"18",,,,"110",,"32","27","23","18",,"31","27","21","20",,,,,,,,,,,,,,,,,,,,,,,,,,,"62.2","78.0","46.4",,,,,,,,,,,,
"USW00023190","2013","4.7","264","264","        25","        11","         1",,,"         0","        10","         0","       199","         2","        66","        10",,"27",,,"1.48","98",,"32",,,,,"32","27",,,,"2050",,,,"2050",,,,,,,,,,,,,,,,,,"4.71",,,"60.0","70.6","49.4",,,"       360",,,,,,"42.9",,,
"US1CAFR0013","2013",,,,"        29","         9","         0",,,,,,,,,,,,,,"0.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.38",,,,,,,,,,,,,,,,,
"USR0000CTRM","2013",,"2162","2162",,,,,,"         0","        27","         0","       245","       116",,,,"22",,,,"109",,"31","26","24",,,"32","27",,,,"2412",,,,"2412",,,,,,,,,,,,,,,,,,,,,"64.4","78.4","50.3",,,,,,,,,,,,
"USW00023199","2013","7.8","4168","4168","        15","         7","         2",,,"         0","         9","         0","       315","       186","         1",,,"26",,,"1.38","119",,"29",,,,,"30","26",,,,"942",,,,"942",,,,,,,,,,,,,,,,,,"5.65",,,"73.6","88.9","58.3",,,"       250","       250",,,,,"51.0","204.0",,
"USR0000CALT","2013",,"591","591",,,,,,"         0","         9","         0","       226","        27",,,,"28",,,,"102",,"32","28",,,,"32",,,,,"2275",,,,"2275",,,,,,,,,,,,,,,,,,,,,"60.5","73.4","47.7",,,,,,,,,,,,
"USC00046635","2013",,"4476","4476","        14","         8","         0",,,"         0","         1","         0","       319","       185",,,,"32",,,"0.75","122",,,,,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.59",,,"75.1","88.6","61.6",,,,,,,,,,,,
"US1CAMR0003","2013",,,,"        24","        15","         0",,,,,,,,,,,,,,"0.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.81",,,,,,,,,,,,,,,,,
"US1CAMR0009","2013",,,,"        37","        19","         0",,,,,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.03",,,,,,,,,,,,,,,,,
"USR0000CTRI","2013",,"833","833",,,,,,"         0","        78","         3","       145","        33",,,,"12",,,,"102",,"32","28","22","17","16","30","28","24","16","16","4601",,,,"4601",,,,,,,,,,,,,,,,,,,,,"54.9","66.3","43.6",,,,,,,,,,,,
"US1CAFR0014","2013",,,,"        19","         9","         0",,,,,,,,,,,,,,"0.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.62",,,,,,,,,,,,,,,,,
"USR0000CLAU","2013",,"702","702",,,,,,"         3","       156","        24","       154","        54",,,,"-3",,,,"106",,"32","28","24","18","5","32","27","23","20","12","5472",,,,"5472",,,,,,,,,,,,,,,,,,,,,"50.5","65.1","35.9",,,,,,,,,,,,
"USR0000CALP","2013",,"1564","1564",,,,,,"         0","         9","         0","       242","        47",,,,"29",,,,"102",,,,,,,"32",,,,,"1958",,,,"1958",,,,,,,,,,,,,,,,,,,,,"63.6","74.6","52.6",,,,,,,,,,,,
"USC00044211","2013",,"734","734","        48","        30","         3",,,"         0","        82","         2","       186","        27","         7",,"         6","12",,,"1.52","99",,"31","27","24","20",,"28","28","22","16","16","4083",,,,"4083",,,,,,,,,,,,,,,,,,"16.07",,,"55.7","69.0","42.3",,,,,,,,,,,,
"USR0000CLAY","2013",,"700","700",,,,,,"         0","        81","         0","       201","        58",,,,"15",,,,"106",,"27","27","23","19","15","31","28","22",,,"3594",,,,"3594",,,,,,,,,,,,,,,,,,,,,"57.1","73.0","41.1",,,,,,,,,,,,
"USS0019L41S","2013",,"0","0","        58","        58","         1","      174",,"        24","       253","        25","        47","         0",,,,"-25","61",,"1.10","83",,"28","28","22","18","16","32","26","22","10","10","9263",,,,"9263",,,,,,,,,,,,,,,,,,"15.38",,,"39.0","53.7","24.3",,,,,,,,,,,,
"USR0000CLAR","2013",,"1939","1939",,,,,,"         0","        31","         0","       198","        68",,,,"18",,,,"104",,"32","27",,,,"32","27","18","18",,"2648",,,,"2648",,,,,,,,,,,,,,,,,,,,,"62.5","71.8","53.2",,,,,,,,,,,,
"USR0000CLAS","2013",,"1092","1092",,,,,,"         0","        44","         1","       156","        40",,,,"14",,,,"103",,"22","22","22","20","15","28","28","24","19",,"3877",,,,"3877",,,,,,,,,,,,,,,,,,,,,"58.0","68.8","47.2",,,,,,,,,,,,
"USR0000CLAP","2013",,"1076","1076",,,,,,"         0","       104","         0","       261","        98",,,,"8",,,,"107",,"32","28","17","17","10","30","28","22","20",,"3091",,,,"3091",,,,,,,,,,,,,,,,,,,,,"59.0","78.0","40.1",,,,,,,,,,,,
"USW00023182","2013","9.8","2088","2088","        15","         6","         1","        0","         0","         0","        60","         0","       240","       111","        14",,"         7","15","0","0.0","1.42","111",,"27","27","21","19",,"30","26","23","16","15","2592",,,,"2592",,,,,,,,,,,,,,,,,,"2.94",,"0.0","63.1","77.6","48.6",,,"       280",,,,,,"48.1",,,
"USR0000CLAG","2013",,"286","286",,,,,,"         0","       101","         5","       149","         8",,,,"7",,,,"97",,"31","27","17","17",,"32","26","20","20","15","4517",,,,"4517",,,,,,,,,,,,,,,,,,,,,"52.2","65.1","39.4",,,,,,,,,,,,
"USR0000CPIK","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3477",,,,"3477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2013","5.4","728","728","        28","        13","         1",,,"         0","         0","         0","       198","         0","        20","         5","         2","39",,,"1.04","89",,,,,,,,,,,,"1152",,,,"1152",,,,,,,,,,,,,,,,,,"5.58",,,"64.0","70.2","57.9",,,"       280","       230",,,,,"25.9","38.0",,
"USW00023187","2013","13.9","1522","1522","        32","        11","         0",,,"         0","        32","         2","       194","        51","        33","        21",,"15",,,"0.56","106",,"31","27","23",,,"32","25","15","15","15","3130",,,,"3130",,,,,,,,,,,,,,,,,,"3.76",,,"60.8","70.5","51.1",,,"       340","       330",,,,,"53.9","69.1",,
"USR0000CLAH","2013",,"162","162",,,,,,"         0","        17","         0","       185","         7",,,,"28",,,,"93",,"29","28",,,,"32",,,,,"3277",,,,"3277",,,,,,,,,,,,,,,,,,,,,"56.9","69.5","44.4",,,,,,,,,,,,
"USR0000CPIL","2013",,"1180","1180",,,,,,"         0","        35","         0","       214","        70",,,,"20",,,,"106",,"24","24","24","20",,"31","26","24",,,"2886",,,,"2886",,,,,,,,,,,,,,,,,,,,,"60.4","74.5","46.4",,,,,,,,,,,,
"USC00046624","2013",,"2125","2125","        17","        12","         0","        0",,"         0","        46","         0","       247","       119",,,,"17","0",,"0.53","111",,"26","26","19","19",,"31","27","22","17",,"2181",,,,"2181",,,,,,,,,,,,,,,,,,"2.89",,,"64.1","79.1","49.0",,,,,,,,,,,,
"USR0000CRIC","2013",,"4244","4244",,,,,,"         0","        17","         0","       308","       181",,,,"24",,,,"121",,"32","27",,,,"32","24","24",,,"1201",,,,"1201",,,,,,,,,,,,,,,,,,,,,"72.9","87.9","58.0",,,,,,,,,,,,
"US1CAAL0007","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.84",,,,,,,,,,,,,,,,,
"USR0000CGSP","2013",,"1654","1654",,,,,,"         0","        16","         0","       227","        80",,,,"26",,,,"106",,"29","28",,,,"32","27",,,,"2437",,,,"2437",,,,,,,,,,,,,,,,,,,,,"62.8","75.1","50.5",,,,,,,,,,,,
"US1CAAL0011","2013",,,,"        15","        10","         0",,"         0",,,,,,,,,,,"0.0","0.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.43",,"0.0",,,,,,,,,,,,,,,
"US1CAAL0012","2013",,,,"        22","        13","         0",,"         0",,,,,,,,,,,"0.0","0.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.36",,"0.0",,,,,,,,,,,,,,,
"USS0019L44S","2013",,"17","17","        53","        53","         1","      167",,"         6","       176","        33","        41","         0",,,,"-3","48",,"1.40","81",,"30","24","24","19","15","32","24","24","18","13","7940",,,,"7940",,,,,,,,,,,,,,,,,,"11.87",,,"42.8","52.4","33.2",,,,,,,,,,,,
"USS0020K25S","2013",,"19","19","        54","        54","         7","      151",,"         5","       214","        10","        85","         0",,,,"-4","64",,"1.60","87",,"30","27","20","20","9","31","26","22","17","16","7305",,,,"7305",,,,,,,,,,,,,,,,,,"23.06",,,"44.5","58.5","30.5",,,,,,,,,,,,
"USR0000CAGD","2013",,"894","894",,,,,,"         0","        21","         0","       287","        64",,,,"25",,,,"111",,"32","25",,,,"31","27",,,,"2062",,,,"2062",,,,,,,,,,,,,,,,,,,,,"62.2","78.2","46.1",,,,,,,,,,,,
"US1CAHM0026","2013",,,,"        84","        52","         9",,,,,,,,,,,,,,"3.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.89",,,,,,,,,,,,,,,,,
"USW00093241","2013","5.4","1298","1298","        24","        13","         0",,,"         0","        53","         0","       236","        74","        24",,,"20",,,"0.60","109",,"31","24","23",,,"31","27","22",,,"2465",,,,"2465",,,,,,,,,,,,,,,,,,"4.00",,,"61.5","76.6","46.4",,,"       350","       350",,,,,"35.1","49.0",,
"USS0020L10S","2013",,"13","13","        48","        48","         1","      109",,"         6","       232","        11","       101","         0",,,,"-7","21",,"1.00","87",,"28","28","23","20","11","30","28","24","16","15",,,,,,,,,,,,,,,,,,,,,,,"12.19",,,"43.3","57.7","29.0",,,,,,,,,,,,
"USW00093242","2013",,"1655","1655","        26","        12","         0","        0","         0","         0","        51","         0","       243","       108","       139","        12","         8","19","0","0.0","0.62","107",,"30","24","19","19",,"30","27","23",,,"2353",,,,"2353",,,,,,,,,,,,,,,,,,"4.50",,"0.0","62.6","77.9","47.2",,,,,,,,,,,,
"USW00003122","2013",,"575","575","        18","        11","         1",,,"         0","         0","         0","       240","         3",,,,"33",,,"1.54","95",,,,,,,,,,,,"1334",,,,"1334",,,,,,,,,,,,,,,,,,"4.41",,,"63.0","72.1","53.9",,,,,,,,,,,,
"USC00042012","2013",,"2037","2037","        19","         8","         0",,,"         0","        44","         0","       245","       122",,,,"18",,,"0.44","108",,"27","27","23","18",,"32","27","23",,,"2218",,,,"2218",,,,,,,,,,,,,,,,,,"2.54",,,"64.1","79.2","48.9",,,,,,,,,,,,
"US1CAKG0005","2013",,,,"        17","         8","         0",,,,,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.43",,,,,,,,,,,,,,,,,
"US1CAKG0004","2013",,,,"        21","         9","         0",,,,,,,,,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.40",,,,,,,,,,,,,,,,,
"USW00093243","2013",,"1021","1021","        16","         9","         0",,,"         0","        70","         0","       237","        91",,,,"16",,,"0.64","107",,"30","24","24","18",,"29","26","23",,,"2746",,,,"2746",,,,,,,,,,,,,,,,,,"2.93",,,"59.6","77.1","42.2",,,,,,,,,,,,
"US1CASH0021","2013",,,,"        39","        26","         3",,,,,,,,,,,,,,"1.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.31",,,,,,,,,,,,,,,,,
"US1CAAL0001","2013",,,,"        26","        18","         0",,,,,,,,,,,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.43",,,,,,,,,,,,,,,,,
"USS0019L43S","2013",,"44","44","        58","        58","         1","      192",,"         9","       202","        27","        74","         0",,,,"-7","76",,"1.00","87",,"29","28","24","16","16","32","27","22","17","12","7768",,,,"7768",,,,,,,,,,,,,,,,,,"17.88",,,"43.4","55.3","31.5",,,,,,,,,,,,
"US1CAHM0014","2013",,,,"        59","        37","         7",,,,,,,,,,,,,,"3.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.90",,,,,,,,,,,,,,,,,
"US1CAKG0001","2013",,,,"        18","        11","         0",,"         0",,,,,,,,,,,"0.0","0.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.74",,"0.0",,,,,,,,,,,,,,,
"USW00003131","2013","4.7","849","849","        32","        13","         1","        0",,"         0","         0","         0","       240","        11","       139","        26","         1","34","0",,"1.00","97",,,,,,,,,,,,"1308",,,,"1308",,,,,,,,,,,,,,,,,,"4.97",,,"63.6","72.7","54.6",,,"       270","       260",,,,,"28.0","35.1",,
"USW00004222","2013",,"1508","1508","        33","        23","         2",,,"         0","        34","         0","       218","        82",,,,"18",,,"1.09","111",,"32","27","22","20",,"29","23","23",,,"2912",,,,"2912",,,,,,,,,,,,,,,,,,"8.69",,,"61.5","75.8","47.3",,,,,,,,,,,,
"USC00044422","2013",,,,"        16","         8","         1",,,,,,,,,,,,,,"1.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.70",,,,,,,,,,,,,,,,,
"USC00046602","2013",,,,"        33","        14","         0",,,,,,,,,,,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.69",,,,,,,,,,,,,,,,,
"USC00047933","2013",,"1021","1021","        29","        14","         0",,,"         0","        53","         0","       283","        83",,,,"17",,,"0.81","112",,"26","26","18","18",,"32","28","24",,,"2292",,,,"2292",,,,,,,,,,,,,,,,,,"5.27",,,"61.2","78.7","43.7",,,,,,,,,,,,
"USC00043578","2013",,"310","310","        32","        20","         3",,,"         0","        89","         0","       262","        35","         7",,,"18",,,"1.91","99",,"32","28","23","20",,"32","28","24",,,"2811",,,,"2811",,,,,,,,,,,,,,,,,,"12.64",,,"57.8","75.4","40.3",,,,,,,,,,,,
"USC00041159","2013",,,,"        57","        30","         2",,,,,,,,,,,,,,"1.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.41",,,,,,,,,,,,,,,,,
"USC00045756","2013",,,,,,,,,,,,,,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASH0011","2013",,,,"        36","        23","         2",,,,,,,,,,,,,,"1.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.92",,,,,,,,,,,,,,,,,
"US1CASH0010","2013",,,,"        40","        27","         2",,,,,,,,,,,,,,"1.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.44",,,,,,,,,,,,,,,,,
